"date","close","volume","open","high","low"
"15:59","181.09","631,972","180.95","181.34","179.65"
"2017/10/19","180.6000","736941.0000","179.9900","180.6500","179.2600"
"2017/10/18","180.0800","524657.0000","179.7500","180.1200","178.9700"
"2017/10/17","180.0200","574961.0000","178.9000","180.0200","178.8700"
"2017/10/16","179.2000","514166.0000","180.5800","180.6100","179.1000"
"2017/10/13","180.6000","815058.0000","181.8800","181.9950","180.5500"
"2017/10/12","180.9600","582717.0000","180.2500","181.3100","179.6500"
"2017/10/11","179.9800","645916.0000","178.6200","180.7900","178.5000"
"2017/10/10","178.5000","734661.0000","178.8700","180.2800","178.4300"
"2017/10/09","178.7500","672891.0000","178.7100","179.5325","178.5100"
"2017/10/06","178.9000","651107.0000","180.1900","180.1900","178.1050"
"2017/10/05","180.4400","679289.0000","180.7700","183.1400","180.2600"
"2017/10/04","180.0000","659025.0000","177.7700","180.1780","177.1700"
"2017/10/03","177.6900","632172.0000","177.5900","178.1300","176.8700"
"2017/10/02","177.5900","630429.0000","179.0000","179.4100","177.4100"
"2017/09/29","178.4200","893031.0000","177.9700","179.2600","177.7100"
"2017/09/28","178.6000","766134.0000","176.6600","178.6500","176.6600"
"2017/09/27","178.1600","865013.0000","179.3200","179.3200","177.6150"
"2017/09/26","179.1000","1053414.0000","179.3300","179.6600","178.6800"
"2017/09/25","179.3100","1268102.0000","179.4800","180.4600","178.3800"
"2017/09/22","178.5200","464613.0000","180.0500","180.3700","178.4500"
"2017/09/21","179.8100","544406.0000","180.8600","181.5200","179.7900"
"2017/09/20","180.8000","618417.0000","181.8500","182.4900","180.1400"
"2017/09/19","181.7200","993918.0000","183.1700","183.6000","181.1100"
"2017/09/18","183.1700","965019.0000","183.8200","184.5850","182.3200"
"2017/09/15","183.7700","1318200.0000","183.9000","184.9800","182.5300"
"2017/09/14","183.7300","908454.0000","183.8300","184.0300","182.3700"
"2017/09/13","183.8400","668249.0000","184.5700","185.1600","183.6600"
"2017/09/12","184.6300","844450.0000","188.2600","188.5900","183.2000"
"2017/09/11","188.5500","909602.0000","187.2000","188.5500","186.2900"
"2017/09/08","186.7600","999938.0000","185.8300","188.0800","185.5200"
"2017/09/07","185.9900","1334090.0000","185.8300","186.8800","184.9900"
"2017/09/06","185.5300","1238044.0000","186.8900","187.6000","185.2100"
"2017/09/05","186.6800","1037612.0000","186.5000","187.7700","182.1400"
"2017/09/01","188.0000","572169.0000","188.1200","189.4400","187.6600"
"2017/08/31","187.7300","997523.0000","187.3400","188.3300","187.1400"
"2017/08/30","186.9200","627787.0000","187.1600","187.1600","185.6800"
"2017/08/29","187.2800","538600.0000","188.4500","189.8900","187.2200"
"2017/08/28","188.3300","839504.0000","189.0400","189.5500","187.7400"
"2017/08/25","188.9900","599134.0000","189.7400","190.3400","188.9600"
"2017/08/24","189.3400","706715.0000","190.0000","190.9200","189.1000"
"2017/08/23","189.7800","624654.0000","189.0100","190.3000","188.9800"
"2017/08/22","189.0800","594826.0000","190.4300","191.2000","188.1500"
"2017/08/21","190.3100","604510.0000","189.2500","190.7800","188.5100"
"2017/08/18","188.9900","566396.0000","190.1300","190.1300","188.2800"
"2017/08/17","190.3800","568668.0000","191.3000","192.0100","190.3100"
"2017/08/16","191.2000","537520.0000","192.5800","193.4100","190.4200"
"2017/08/15","192.0700","633093.0000","191.4100","192.1899","190.3300"
"2017/08/14","191.5700","736367.0000","189.1100","192.0900","189.1100"
"2017/08/11","188.5100","397827.0000","189.4000","189.5400","188.0925"
"2017/08/10","189.0500","427281.0000","188.8500","189.9600","188.4350"
"2017/08/09","189.2700","610735.0000","188.3100","189.6400","188.0400"
"2017/08/08","188.5500","726293.0000","188.4300","189.7100","187.4700"
"2017/08/07","188.4400","448776.0000","187.8900","189.1600","187.1900"
"2017/08/04","187.8700","513633.0000","187.6700","189.3900","187.4000"
"2017/08/03","187.8100","1108280.0000","188.0000","190.8500","184.7410"
"2017/08/02","191.2900","520166.0000","191.6100","192.3900","190.5200"
"2017/08/01","192.1200","607610.0000","192.6900","193.1600","191.4900"
"2017/07/31","192.3500","578778.0000","192.5000","192.8800","191.0800"
"2017/07/28","192.5000","458549.0000","190.8600","192.5700","190.4200"
"2017/07/27","190.5500","666764.0000","190.4900","191.5450","188.7400"
"2017/07/26","191.1200","429836.0000","187.8300","191.5100","187.3750"
"2017/07/25","187.8400","640836.0000","189.6600","189.7700","186.4400"
"2017/07/24","189.1600","537722.0000","191.4200","191.4200","189.1600"
"2017/07/21","191.1500","397622.0000","189.9900","191.3700","188.8950"
"2017/07/20","190.1200","435758.0000","190.3400","191.7800","189.9900"
"2017/07/19","190.1700","453898.0000","188.5000","190.2200","188.1600"
