"date","close","volume","open","high","low"
"15:59","14.035","11,295,782","13.89","14.185","13.80"
"2017/10/19","13.8600","23181650.0000","14.5000","14.5300","13.8000"
"2017/10/18","14.7000","6830165.0000","14.6700","14.8000","14.6650"
"2017/10/17","14.6100","12841080.0000","14.8400","14.8900","14.5450"
"2017/10/16","14.8600","6351364.0000","14.8800","14.9600","14.8100"
"2017/10/13","14.8900","9941298.0000","14.6500","15.0600","14.6400"
"2017/10/12","14.8000","8325160.0000","14.9300","14.9400","14.7300"
"2017/10/11","14.9400","10469650.0000","14.9400","15.0400","14.8500"
"2017/10/10","14.9600","9310708.0000","14.8200","15.0300","14.8100"
"2017/10/09","14.8000","6254922.0000","14.8400","14.9700","14.7700"
"2017/10/06","14.8000","11827340.0000","14.7900","14.8500","14.5800"
"2017/10/05","14.8300","7074433.0000","14.8400","14.9600","14.7600"
"2017/10/04","14.8000","7636527.0000","14.7000","14.8900","14.5500"
"2017/10/03","14.6900","10201890.0000","14.9700","14.9872","14.6200"
"2017/10/02","14.9700","13719640.0000","14.6800","15.0000","14.6500"
"2017/09/29","14.7100","6718599.0000","14.6000","14.7500","14.5400"
"2017/09/28","14.5700","11473220.0000","14.8400","14.9400","14.5650"
"2017/09/27","14.8500","21928230.0000","14.8900","15.1200","14.8200"
"2017/09/26","14.8900","25859270.0000","14.7400","15.0800","14.6900"
"2017/09/25","14.7000","29507850.0000","14.1900","14.7200","14.1700"
"2017/09/22","14.2600","22932270.0000","13.8600","14.2900","13.8200"
"2017/09/21","13.7900","22595650.0000","13.6000","13.9000","13.5100"
"2017/09/20","13.6300","17348040.0000","13.5800","13.6800","13.5000"
"2017/09/19","13.4900","10087550.0000","13.5600","13.6400","13.4700"
"2017/09/18","13.5400","12513770.0000","13.5700","13.7200","13.5100"
"2017/09/15","13.5200","15606000.0000","13.3700","13.5600","13.3200"
"2017/09/14","13.4700","16071710.0000","13.1800","13.5300","13.1300"
"2017/09/13","13.2300","24975430.0000","13.0800","13.2500","12.9700"
"2017/09/12","13.1200","19399570.0000","13.3600","13.4100","12.9900"
"2017/09/11","13.3500","16505860.0000","13.3000","13.4700","13.2400"
"2017/09/08","13.1200","24306450.0000","13.2890","13.3850","13.0600"
"2017/09/07","13.2500","27036440.0000","13.7300","13.7700","13.2500"
"2017/09/06","13.7700","40578240.0000","14.2900","14.3200","13.6000"
"2017/09/05","14.0400","27218750.0000","14.2000","14.4000","13.8300"
"2017/09/01","14.3100","22146130.0000","14.1300","14.3900","13.8200"
"2017/08/31","14.1300","11328970.0000","14.0674","14.1887","14.0439"
"2017/08/30","14.0674","6277845.0000","13.9892","14.0752","13.9070"
"2017/08/29","14.0205","5905678.0000","13.8092","14.0400","13.7545"
"2017/08/28","13.9188","7494982.0000","14.0674","14.0674","13.8288"
"2017/08/25","14.0439","9035773.0000","14.0752","14.1926","13.9305"
"2017/08/24","14.0439","6636084.0000","13.8640","14.1300","13.8170"
"2017/08/23","13.8562","7051516.0000","13.7310","13.8875","13.7153"
"2017/08/22","13.8249","5451087.0000","13.5823","13.8483","13.5745"
"2017/08/21","13.5432","6086544.0000","13.4571","13.5745","13.3633"
"2017/08/18","13.4415","9559965.0000","13.5041","13.6136","13.3711"
"2017/08/17","13.5354","9054647.0000","13.7075","13.8327","13.5354"
"2017/08/16","13.7701","4915676.0000","13.8796","13.9813","13.7114"
"2017/08/15","13.8875","8316514.0000","13.7388","13.9579","13.7153"
"2017/08/14","13.7545","7954951.0000","13.6840","13.9657","13.6606"
"2017/08/11","13.5354","5279450.0000","13.4571","13.5901","13.4219"
"2017/08/10","13.3946","8880597.0000","13.7701","13.7701","13.3554"
"2017/08/09","13.8014","6970445.0000","13.7310","13.8483","13.6449"
"2017/08/08","13.7936","7892874.0000","13.7623","13.8483","13.7075"
"2017/08/07","13.7936","4584397.0000","13.6840","13.8053","13.6527"
"2017/08/04","13.6997","6302497.0000","13.5276","13.7466","13.5276"
"2017/08/03","13.5276","6659133.0000","13.5667","13.5823","13.4258"
"2017/08/02","13.5745","7966873.0000","13.7623","13.8014","13.5119"
"2017/08/01","13.7310","7714003.0000","13.7310","13.7701","13.6488"
