"date","close","volume","open","high","low"
"16:00","109.02","716,674","109.56","109.99","108.86"
"2017/10/19","109.3500","683494.0000","110.0100","110.2300","109.0900"
"2017/10/18","110.0500","671964.0000","110.9200","110.9200","109.9900"
"2017/10/17","110.8200","547608.0000","110.7700","110.8900","110.0000"
"2017/10/16","110.9400","604030.0000","110.2200","110.9900","109.7500"
"2017/10/13","110.0700","1042176.0000","110.2000","110.3600","109.4900"
"2017/10/12","109.9700","1044342.0000","109.4600","110.6400","109.4600"
"2017/10/11","109.5200","893711.0000","109.0900","110.3900","109.0900"
"2017/10/10","109.0300","655393.0000","108.1300","109.0900","107.3800"
"2017/10/09","107.8900","600966.0000","108.7300","108.9400","107.7200"
"2017/10/06","108.6500","994377.0000","108.8600","109.2300","108.3100"
"2017/10/05","108.9200","876436.0000","108.3800","108.9800","108.0700"
"2017/10/04","108.2400","849120.0000","107.9500","109.0000","107.1200"
"2017/10/03","107.6600","948575.0000","108.9500","109.1100","107.3600"
"2017/10/02","108.8400","878476.0000","109.2000","109.6800","108.6900"
"2017/09/29","109.1700","1199199.0000","108.0800","109.4800","107.7800"
"2017/09/28","107.8200","896529.0000","107.6100","108.7500","107.4000"
"2017/09/27","108.2200","1215428.0000","107.2500","108.2900","107.2000"
"2017/09/26","107.2100","835642.0000","107.0100","107.4100","106.6100"
"2017/09/25","106.8300","1483330.0000","106.6000","106.8850","105.9400"
"2017/09/22","106.4800","1148451.0000","107.6300","107.8600","106.0000"
"2017/09/21","107.5500","902890.0000","108.5000","108.6400","107.0800"
"2017/09/20","108.4200","691287.0000","108.9300","109.2400","107.7300"
"2017/09/19","109.4100","945956.0000","109.6700","109.8100","109.1500"
"2017/09/18","109.7500","923492.0000","110.5300","110.6900","109.5500"
"2017/09/15","110.5000","1224543.0000","109.4300","110.5500","109.4300"
"2017/09/14","109.3200","537870.0000","109.1800","109.5100","108.9200"
"2017/09/13","109.4200","779296.0000","109.2100","110.6000","109.0500"
"2017/09/12","109.5800","760171.0000","109.6300","110.3000","109.3600"
"2017/09/11","109.6500","1073620.0000","108.4800","109.9000","108.2000"
"2017/09/08","108.1500","1089088.0000","107.7400","108.8900","107.2800"
"2017/09/07","107.8000","1725314.0000","105.4300","108.0600","105.1600"
"2017/09/06","105.2900","1416208.0000","104.6400","105.3300","104.2010"
"2017/09/05","104.6600","1411578.0000","105.2400","105.9500","104.5100"
"2017/09/01","105.6100","1173319.0000","105.3800","105.6600","104.3100"
"2017/08/31","104.9200","769413.0000","104.2300","104.9900","104.0000"
"2017/08/30","104.4000","873725.0000","104.8600","105.5300","104.0500"
"2017/08/29","104.9400","1120078.0000","104.5700","105.2100","104.4400"
"2017/08/28","104.4700","1606883.0000","105.2700","105.2900","103.8750"
"2017/08/25","105.1600","1361044.0000","105.9500","106.2900","105.0700"
"2017/08/24","105.5200","2298912.0000","106.6700","107.7800","105.4900"
"2017/08/23","107.4400","2264846.0000","107.0700","107.5900","106.6100"
"2017/08/22","107.7600","1302565.0000","107.6200","107.8500","106.8500"
"2017/08/21","107.6100","642806.0000","107.2500","107.7400","106.6500"
"2017/08/18","107.3400","1047042.0000","107.9200","107.9819","106.5600"
"2017/08/17","107.8500","1644047.0000","106.9300","109.3351","106.9300"
"2017/08/16","106.0400","705080.0000","106.0000","106.3500","105.7800"
"2017/08/15","105.9000","548409.0000","105.9000","106.0700","105.6100"
"2017/08/14","105.9400","535652.0000","105.5000","106.0400","105.4611"
"2017/08/11","105.2000","571976.0000","105.2600","106.1900","105.0100"
"2017/08/10","105.3000","552563.0000","104.9800","105.7900","104.7000"
"2017/08/09","105.2500","1003588.0000","105.1300","105.3800","104.1900"
"2017/08/08","105.1000","971417.0000","105.2700","106.1800","105.0000"
"2017/08/07","105.6500","761613.0000","105.0000","105.7400","104.8600"
"2017/08/04","104.8600","710820.0000","105.8600","105.9200","104.7800"
"2017/08/03","105.5400","727496.0000","105.5700","105.9800","105.3800"
"2017/08/02","105.5900","707367.0000","105.5700","105.8599","104.6600"
"2017/08/01","105.6500","890207.0000","105.5100","106.0000","104.7600"
"2017/07/31","105.3100","1179947.0000","106.1900","106.4400","105.0200"
"2017/07/28","106.0700","815657.0000","106.3500","107.1500","105.8000"
"2017/07/27","106.4500","1434937.0000","106.0600","106.4600","105.0900"
"2017/07/26","106.0000","1761698.0000","106.8900","108.1000","105.6500"
"2017/07/25","107.4400","1301209.0000","105.4100","107.5400","104.7900"
"2017/07/24","105.3000","1293543.0000","106.3700","106.3700","105.2600"
"2017/07/21","106.3900","751211.0000","106.1800","106.4700","105.7200"
"2017/07/20","106.2800","420198.0000","106.2800","106.5000","105.9800"
"2017/07/19","106.0900","575426.0000","105.9000","106.3500","105.7900"
