"date","close","volume","open","high","low"
"16:00","66.81","1,560,397","66.57","66.86","66.35"
"2017/10/19","66.5900","1393254.0000","65.8100","66.6100","65.6700"
"2017/10/18","65.7000","1087229.0000","65.4100","65.7700","65.1800"
"2017/10/17","65.5000","1290110.0000","64.9600","65.5400","64.8000"
"2017/10/16","65.0300","1088314.0000","65.0000","65.4400","64.7600"
"2017/10/13","65.1000","1316117.0000","65.8500","66.0050","65.0300"
"2017/10/12","65.5700","1649878.0000","64.7800","65.6400","64.7400"
"2017/10/11","64.7300","1687453.0000","64.5700","65.3100","64.5100"
"2017/10/10","64.5100","2081206.0000","64.3800","64.7300","64.1600"
"2017/10/09","64.2600","1654441.0000","64.4100","64.5000","64.1150"
"2017/10/06","64.3000","1827519.0000","63.8400","64.3100","63.5200"
"2017/10/05","64.0700","1310800.0000","64.0100","64.1300","63.6800"
"2017/10/04","64.0900","1656618.0000","63.2600","64.1400","63.0500"
"2017/10/03","63.3200","1640412.0000","63.5200","63.5200","62.8400"
"2017/10/02","63.6000","2556194.0000","62.9300","63.7700","62.8500"
"2017/09/29","62.7800","1834352.0000","63.1600","63.1600","62.6400"
"2017/09/28","63.1600","1661188.0000","62.7000","63.2200","62.4000"
"2017/09/27","62.8900","1748366.0000","63.5000","63.7100","62.5900"
"2017/09/26","63.9100","1323774.0000","64.1600","64.3100","63.8900"
"2017/09/25","64.2400","1536992.0000","63.5000","64.4300","63.5000"
"2017/09/22","63.6100","1244844.0000","64.5300","64.5300","63.5700"
"2017/09/21","64.2700","1086035.0000","64.4600","64.8000","64.1900"
"2017/09/20","64.5000","1261394.0000","65.1300","65.3000","64.2650"
"2017/09/19","65.0000","2038418.0000","65.5500","65.6000","64.9800"
"2017/09/18","65.4800","1988546.0000","66.0000","66.1500","65.1073"
"2017/09/15","66.0700","2484882.0000","66.0000","66.2000","65.5800"
"2017/09/14","65.8100","1367624.0000","65.0500","65.8200","64.9300"
"2017/09/13","65.1400","1577797.0000","65.6100","65.7900","65.1400"
"2017/09/12","65.6300","1500658.0000","66.9300","66.9890","65.2600"
"2017/09/11","67.0400","1452422.0000","66.6400","67.2000","66.4500"
"2017/09/08","66.6400","1611575.0000","66.1000","66.8300","65.8400"
"2017/09/07","66.1200","2340094.0000","65.7500","66.1700","65.4400"
"2017/09/06","65.5800","2664823.0000","65.6700","65.7900","65.4100"
"2017/09/05","65.5600","1544317.0000","65.2300","65.5900","65.0300"
"2017/09/01","65.1300","1418238.0000","65.3900","65.6500","65.0300"
"2017/08/31","65.2200","1232676.0000","65.1600","65.4200","65.0500"
"2017/08/30","65.1100","1140412.0000","65.1600","65.2900","65.0090"
"2017/08/29","65.2600","1026557.0000","65.4900","65.7100","65.2300"
"2017/08/28","65.3800","933166.0000","65.2700","65.4100","65.0400"
"2017/08/25","65.1000","1259059.0000","65.2400","65.4650","64.9400"
"2017/08/24","64.9200","798587.0000","65.0000","65.1400","64.7800"
"2017/08/23","65.0500","1382077.0000","64.7900","65.1050","64.5700"
"2017/08/22","64.8500","1172746.0000","64.7200","64.8700","64.3250"
"2017/08/21","64.7400","1206087.0000","64.6800","64.8800","64.3800"
"2017/08/18","64.5900","3382534.0000","64.1200","64.8500","63.8200"
"2017/08/17","64.0600","1478069.0000","64.6000","64.7600","64.0200"
"2017/08/16","64.5700","1304424.0000","64.2800","64.7000","64.2800"
"2017/08/15","64.4700","1101025.0000","63.7600","64.5250","63.7600"
"2017/08/14","64.0500","2422444.0000","63.8300","64.2400","63.7000"
"2017/08/11","63.8400","1801409.0000","64.5600","64.5600","63.4600"
"2017/08/10","64.6600","3496715.0000","64.0500","64.9400","63.5100"
"2017/08/09","64.4700","1736713.0000","64.8600","64.9000","64.3700"
"2017/08/08","64.7300","986039.0000","64.1500","64.7600","64.1000"
"2017/08/07","64.3000","829376.0000","64.0300","64.3300","63.8700"
"2017/08/04","64.0900","1128982.0000","63.9100","64.1500","63.5200"
"2017/08/03","64.1100","1101775.0000","63.5700","64.1700","63.4900"
"2017/08/02","63.6400","1374677.0000","62.8800","63.6700","62.7300"
"2017/08/01","63.1100","1270449.0000","62.9700","63.3400","62.8200"
"2017/07/31","62.9700","1351330.0000","62.4000","63.0300","62.3200"
"2017/07/28","62.3600","1259991.0000","62.4300","62.6300","62.1900"
"2017/07/27","62.5000","1308926.0000","62.5600","62.6700","62.0700"
"2017/07/26","62.6200","1745324.0000","62.0400","62.7300","61.9000"
"2017/07/25","62.1800","993737.0000","62.5100","62.5900","62.0500"
"2017/07/24","62.5000","1353206.0000","63.3900","63.5000","62.3950"
"2017/07/21","63.3700","1040874.0000","62.7500","63.3800","62.6550"
"2017/07/20","62.7900","1444300.0000","62.8800","62.9900","62.5100"
"2017/07/19","62.7000","2174249.0000","62.1400","62.7700","61.9500"
"2017/07/18","62.1100","2388478.0000","61.7000","62.2500","61.5800"
"2017/07/17","61.6000","1176870.0000","61.2300","61.6100","61.0200"
"2017/07/14","61.2300","1039385.0000","61.2000","61.4300","61.0100"
"2017/07/13","60.8300","1877986.0000","61.2000","61.3000","60.7900"
"2017/07/12","61.3700","1682474.0000","61.2000","61.4750","61.1635"
"2017/07/11","60.8400","1308724.0000","60.9300","60.9500","60.4700"
"2017/07/10","60.8200","1814725.0000","61.0200","61.1700","60.8200"
"2017/07/07","60.9200","1414880.0000","60.7500","61.1600","60.6300"
