"date","close","volume","open","high","low"
"16:00","63","1,052,828","63.10","63.10","62.53"
"2017/10/19","63.0200","918516.0000","63.3500","63.6000","63.0000"
"2017/10/18","63.3100","1214336.0000","63.1500","63.4700","62.7600"
"2017/10/17","63.2000","1684803.0000","63.0000","63.2600","62.5800"
"2017/10/16","63.1400","1486069.0000","63.4200","63.5400","62.9000"
"2017/10/13","63.3600","1851105.0000","63.2900","63.5200","62.6900"
"2017/10/12","63.0800","1950675.0000","63.0300","63.1500","62.3700"
"2017/10/11","63.0500","1719587.0000","63.1700","63.5800","62.9100"
"2017/10/10","63.2600","2083184.0000","63.4000","63.7000","62.8700"
"2017/10/09","63.3100","1072911.0000","63.4600","63.7000","63.1500"
"2017/10/06","63.3400","1816092.0000","62.8300","63.4200","62.4500"
"2017/10/05","63.3100","1747327.0000","63.8400","64.0000","63.2400"
"2017/10/04","63.6500","2433951.0000","63.7400","63.8550","63.3800"
"2017/10/03","63.6800","2215092.0000","63.9200","64.2600","63.3600"
"2017/10/02","63.8900","1978189.0000","65.2700","65.4200","63.8600"
"2017/09/29","65.1300","1557327.0000","65.2100","65.6800","64.9200"
"2017/09/28","65.4100","1103872.0000","64.9800","65.4900","64.9400"
"2017/09/27","65.1100","2006876.0000","66.0000","66.1400","64.4700"
"2017/09/26","66.1600","1243966.0000","66.4200","66.6700","65.9000"
"2017/09/25","66.6200","1193809.0000","66.0400","66.8800","66.0400"
"2017/09/22","66.0400","1891563.0000","67.1800","67.5400","65.8500"
"2017/09/21","67.5200","1261998.0000","68.0000","68.2900","67.4100"
"2017/09/20","68.0700","1682356.0000","68.4200","68.6410","67.4000"
"2017/09/19","68.2000","1829183.0000","68.9800","69.1200","68.0550"
"2017/09/18","68.8800","1112688.0000","69.4000","69.5000","68.3900"
"2017/09/15","69.3600","2686174.0000","69.1000","69.5300","68.7300"
"2017/09/14","68.9400","1090504.0000","68.4100","68.9700","67.9300"
"2017/09/13","68.3900","1164472.0000","68.4100","68.6200","68.1300"
"2017/09/12","68.5300","925748.0000","69.2600","69.5500","68.1200"
"2017/09/11","69.3800","1305853.0000","68.8300","69.3800","68.4200"
"2017/09/08","69.4700","1684838.0000","68.8800","69.9200","68.7900"
"2017/09/07","69.0300","1160110.0000","68.5500","69.1200","68.3200"
"2017/09/06","68.3500","1356969.0000","69.1900","69.3899","68.3100"
"2017/09/05","68.9300","1137660.0000","68.8700","69.2200","68.6700"
"2017/09/01","68.7800","1090785.0000","68.4700","69.2500","68.4700"
"2017/08/31","68.4400","1741117.0000","68.1900","68.6400","68.1900"
"2017/08/30","68.1300","933445.0000","67.5100","68.1600","67.4800"
"2017/08/29","67.7900","1315173.0000","67.6300","68.1500","67.5400"
