"","42947.0","42855.0","42766.0","42674.0","42582.0","42490.0","42400.0","42308.0","42216.0","42124.0","42035.0","41943.0","41851.0","41759.0","41670.0","41578.0","41486.0","41394.0","41305.0","41213.0","41121.0","41029.0","40939.0","40847.0","40755.0","40663.0","40574.0","40482.0","40390.0","40298.0","40209.0","40117.0","40025.0","39933.0","39844.0","39752.0","39660.0","39568.0","39478.0","39386.0"
"Book Value per Share","11.869","11.236","10.685","9.857","9.004","8.242","7.477","7.152","6.879","6.478","6.237","6.021","5.349","5.113","5.002","4.85","4.746","4.186","3.995","3.663","3.393","3.275","2.902","2.757","2.624","2.352","2.408","2.312","2.396","2.215","2.067","1.724","1.597","1.477","1.371","1.271","1.171","1.05","0.952","0.855"
"Tangible Book Value per Share","12.665","12.158","12.915","10.33","11.342","12.222","12.404","10.037","9.973","9.411","10.119","8.231","8.213","7.648","8.512","6.823","6.615","8.118","6.538","5.084","6.167","5.686","5.833","4.748","4.722","4.864","4.843","4.726","4.731","4.697","4.706","3.141","2.993","2.828","2.868","2.499","2.422","2.271","2.228","1.774"
"FCF per Share","0.285","1.519","0.801","0.02","0.227","1.428","0.6","0.316","0.368","0.545","0.381","0.201","0.284","0.723","0.332","0.109","0.136","0.39","0.398","0.096","0.192","0.297","0.346","0.161","0.06","0.208","-0.254","0.086","0.093","0.257","0.167","0.05","0.055","0.172","0.129","0.011","0.083","0.125","0.152","0.091"
"Interest Debt per Share","2.59","2.5764","2.8611","2.6133","2.6382","1.9087","1.9221","1.939","1.9437","1.9509","2.1506","2.4532","2.5831","2.6209","3.0854","3.1221","3.1478","2.6467","0.8986","0.9052","0.9118","0.909","0.9071","0.902","0.8959","0.8961","0.8915","0.8917","0.8906","0.8897","0.8916","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Cash per Share","2.7374","2.8674","2.2887","1.6594","1.6373","2.6554","1.7312","1.842","1.6521","1.4407","1.6053","1.5269","1.2556","1.3516","1.2868","1.0854","0.9763","3.2767","1.2882","0.9172","1.7944","0.7977","1.1103","0.9256","0.8324","1.245","0.8005","1.2039","0.7916","1.3489","2.0028","0.4875","0.4969","0.6934","0.9878","0.7858","0.8833","0.7901","0.5876","0.3424"
"Debt to Equity Ratio","0.2182","0.2293","0.2678","0.2651","0.293","0.2316","0.2571","0.2711","0.2826","0.3012","0.3448","0.4074","0.4829","0.5126","0.6168","0.6437","0.6633","0.6323","0.2249","0.2471","0.2687","0.2776","0.3126","0.3271","0.3414","0.381","0.3702","0.3857","0.3717","0.4016","0.4313","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Total Debt To Total Assets","0.1059","0.1067","0.1142","0.1254","0.1249","0.1009","0.1008","0.118","0.1187","0.1231","0.1285","0.1641","0.1769","0.1858","0.2048","0.2315","0.2346","0.2391","0.0943","0.1109","0.1142","0.1209","0.1191","0.1396","0.1415","0.1529","0.1529","0.1703","0.1709","0.1831","0.183","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Interest Coverage","2.408","-0.0346","0.0351","0.4265","2.1726","2.688","0.7872","3.3777","1.3845","2.0838","-2.1689","-0.2357","-1.8923","-3.1637","-4.4147","-4.4098","-1.8899","-3.5395","-2.1171","-6.6741","-0.7468","-2.9039","-0.3292","-1.2933","-3.6056","1.2127","2.3441","6.0534","4.8452","5.2154","28.0563","125.1918","121.2321","165.7067","2.244","-3.9344","-2.0641","-1.9554","1.9101","-0.9991"
"Current Ratio","0.772","0.709","0.822","0.603","0.61","0.742","1.02","0.739","0.709","0.658","0.801","0.737","0.658","0.607","0.673","0.582","0.554","1.054","0.691","0.541","0.796","0.789","0.727","0.627","0.615","0.705","0.842","1.201","1.198","1.508","1.879","1.05","0.984","1.105","1.393","1.379","1.337","1.228","1.223","1.233"
"Income Quality","18.6778","-133.5488","-13.7276","-4.1361","1.0917","27.1179","-18.433","-6.46","-357.1338","179.6386","-5.1692","-3.1474","-4.0252","-4.8817","-2.3258","-1.1079","2.3913","-4.1817","-13.5086","-0.4808","-13.8566","-10.948","-58.9375","-34.2676","-19.4313","263.2415","15.1894","3.5137","5.1612","8.0689","4.4896","1.7167","2.1632","5.3144","5.4918","1.6911","5.3096","8.7736","10.949","7.985"
"Payout Ratio","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","",""
"Intangible Assets out of Total Assets","0.4823","0.4967","0.4844","0.5042","0.4628","0.354","0.3497","0.3891","0.3908","0.4064","0.3953","0.4495","0.4375","0.4579","0.4351","0.4941","0.507","0.2667","0.3141","0.377","0.2277","0.2439","0.2339","0.2653","0.2542","0.1699","0.1695","0.0973","0.0922","0.0333","0.034","0.0476","0.0474","0.0503","0.0506","0.0468","0.0272","0.0282","0.029","0.0374"
"Selling, General and Administrative Expense of Revenue","0.5675","0.5737","0.5873","0.5804","0.5828","0.5774","0.6048","0.5874","0.5967","0.604","0.6351","0.6338","0.6379","0.6533","0.7006","0.6831","0.6594","0.668","0.6601","0.6878","0.6605","0.6778","0.6668","0.6672","0.673","0.6718","0.6729","0.6164","0.6186","0.6158","0.6327","0.6113","0.6106","0.595","0.6399","0.6428","0.6418","0.6507","0.6535","0.651"
"Research and Development Expense of Revenue","0.1509","0.1575","0.15","0.1452","0.1431","0.1362","0.1386","0.1397","0.1432","0.147","0.1426","0.1413","0.154","0.1535","0.1511","0.1586","0.1547","0.1478","0.1452","0.1447","0.1359","0.1363","0.1276","0.1302","0.1344","0.1295","0.1259","0.1102","0.1089","0.1065","0.1029","0.0991","0.0984","0.1036","0.1017","0.095","0.0914","0.0798","0.0816","0.0876"
"Working Capital","-1714844000.0","-2221372000.0","-1298639000.0","-1973980000.0","-2098097000.0","-1310431000.0","114318000.0","-1038205000.0","-1196207000.0","-1356051000.0","-875559000.0","-869197000.0","-1198051000.0","-1320573000.0","-1299936000.0","-1295803000.0","-1365150000.0","146352000.0","-901744000.0","-1065931000.0","-476042000.0","-353819000.0","-627809000.0","-684349000.0","-699235000.0","-497083000.0","-201542000.0","199891000.0","183570000.0","425652000.0","798029000.0","36437000.0","-11270000.0","72766000.0","301591000.0","233117000.0","202303000.0","132430000.0","134894000.0","105009000.0"
"Tangible Asset Value","9017832000.0","8585836000.0","9066032000.0","7132793000.0","7725205000.0","8280584000.0","8299912000.0","6665899000.0","6575654000.0","6152776000.0","6449069000.0","5182006000.0","5067616000.0","4684702000.0","5170190000.0","4096784000.0","3928835000.0","4776696000.0","3792255000.0","2891999000.0","3439583000.0","3142217000.0","3190361000.0","2579803000.0","2551467000.0","2596518000.0","2567097000.0","2474157000.0","2449751000.0","2405298000.0","2376437000.0","1565019000.0","1482674000.0","1393880000.0","1404961000.0","1216082000.0","1170769000.0","1088068000.0","1057976000.0","832763000.0"
"Net Current Asset Value","-3138925000.0","-3719951000.0","-4087969000.0","-4580078000.0","-4970739000.0","-3458334000.0","-2028728000.0","-3223239000.0","-3341387000.0","-3525654000.0","-3175400000.0","-3181012000.0","-3398395000.0","-3460106000.0","-3407463000.0","-3350661000.0","-3412583000.0","-1127794000.0","-1141831000.0","-1241391000.0","-641774000.0","-1023290000.0","-825831000.0","-779878000.0","-797611000.0","-587666000.0","-739750000.0","-335292000.0","-330785000.0","-75978000.0","302624000.0","-9746000.0","-52819000.0","33963000.0","271222000.0","191215000.0","164561000.0","96883000.0","103277000.0","91136000.0"
"Invested Capital","1386688000.0","754439000.0","2172408000.0","2815894000.0","3030812000.0","2689568000.0","2810639000.0","2753364000.0","2654921000.0","2525447000.0","2406526000.0","2456832000.0","2383992000.0","2102201000.0","2282456000.0","2223053000.0","2155301000.0","1676324000.0","648664000.0","561954000.0","618219000.0","1526906000.0","779195000.0","734346000.0","771744000.0","725063000.0","1338877000.0","1317656000.0","1572442000.0","1332053000.0","907199000.0","595653000.0","523917000.0","362081000.0","154161000.0","218326000.0","143901000.0","128541000.0","172964000.0","222061000.0"
"Average Receivables","1446218000.0","1316420000.0","2846404000.0","1171075500.0","1195456500.0","1059673000.0","2200835500.0","927658000.0","951061000.0","805268000.0","1633171500.0","699317500.0","716933000.0","593382000.0","1116735500.0","511317500.0","523230000.0","437002000.0","778189500.0","365460500.0","394657000.0","321105500.0","555344000.0","285547500.0","285473500.0","227214000.0","373949500.0","225030500.0","198696000.0","164740500.0","293755500.0","174488500.0","157912000.0","144889000.0","243308000.0","139820500.0","130514000.0","124461000.0","174377000.0","102384500.0"
"Average Payables","1572359000.0","1276441500.0","1551001000.0","1323267000.0","1332975000.0","1010651000.0","1226336500.0","1042817500.0","994558000.0","847353000.0","1018829500.0","887622000.0","827572500.0","646840500.0","766015000.0","448621000.0","416711000.0","273416000.0","554983000.0","43102500.0","45830000.0","18360500.0","265183000.0","25792500.0","21533000.0","15051000.0","16448500.0","19468500.0","17067000.0","14445000.0","15585000.0","18246000.0","13908500.0","17536000.0","11928500.0","16746500.0","10821500.0","15460500.0","8174000.0","9139000.0"
"Average Inventory","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
