"","42978.0","42886.0","42794.0","42704.0","42613.0","42521.0","42429.0","42338.0","42247.0","42155.0","42063.0","41973.0","41882.0","41790.0","41698.0","41608.0","41517.0","41425.0","41333.0","41243.0","41152.0","41060.0","40968.0","40877.0","40786.0","40694.0","40602.0","40512.0","40421.0","40329.0","40237.0","40147.0","40056.0","39964.0","39872.0","39782.0","39691.0","39599.0","39507.0","39416.0"
"Book Value per Share","24.336","21.864","20.738","19.304","19.072","17.221","18.035","17.826","16.774","16.893","17.453","18.835","19.518","18.245","18.724","17.916","17.953","17.968","17.279","16.658","17.027","16.481","16.932","16.208","16.116","15.847","17.019","16.484","16.157","16.576","16.192","16.329","15.872","15.495","15.184","15.215","14.906","14.667","14.091","13.519"
"Tangible Book Value per Share","32.811","32.991","27.46","26.947","26.716","25.649","26.453","28.779","25.18","25.826","25.801","29.635","28.54","26.119","23.228","22.888","21.967","22.33","21.152","20.856","20.476","20.059","20.697","20.39","19.4","19.007","16.335","16.437","15.618","16.415","16.343","15.971","15.239","14.826","14.81","15.108","15.355","15.228","14.919","14.231"
"FCF per Share","1.82","2.14","1.129","0.644","0.758","0.942","-0.495","0.581","0.73","1.293","0.299","0.85","0.689","1.566","1.057","0.837","0.369","1.14","0.717","0.647","0.375","0.917","0.724","0.647","0.093","0.638","0.307","0.234","-0.084","0.682","0.681","0.824","0.786","1.024","0.836","0.297","0.22","0.842","0.307","1.034"
"Interest Debt per Share","26.9464","29.7517","10.8963","10.5859","11.5964","12.097","12.0225","12.0416","11.7955","11.3642","11.0801","11.1131","11.168","10.8241","10.8565","10.8544","10.7014","10.6853","10.6202","10.4841","10.3505","9.8987","9.9043","9.9074","9.799","8.8513","5.5614","5.4167","5.1511","5.142","5.1429","5.144","5.1474","5.1486","5.1495","5.6978","6.1848","6.1412","6.282","5.9723"
"Cash per Share","1.8155","1.6071","1.4018","1.3682","0.952","1.3024","2.9142","5.6205","1.3325","3.6459","3.054","7.0673","4.9951","4.2705","2.9108","2.5802","2.2782","2.8752","1.7639","1.9414","2.5229","2.6182","1.6802","1.6017","1.1456","3.0151","1.2714","1.796","1.9013","2.6904","2.6592","2.2374","1.4877","0.8492","0.3551","0.4085","0.379","0.4309","0.3623","0.3565"
"Debt to Equity Ratio","1.1073","1.3607","0.5254","0.5484","0.608","0.7025","0.6666","0.6755","0.7032","0.6727","0.6349","0.59","0.5722","0.5933","0.5798","0.6058","0.5961","0.5947","0.6146","0.6294","0.6079","0.6006","0.5849","0.6112","0.608","0.5585","0.3268","0.3286","0.3188","0.3102","0.3176","0.315","0.3243","0.3323","0.3391","0.3745","0.4149","0.4187","0.4458","0.4418"
"Total Debt To Total Assets","0.4147","0.4578","0.268","0.2636","0.29","0.3158","0.3072","0.2921","0.3153","0.3101","0.3047","0.2767","0.2853","0.2915","0.2957","0.2981","0.3036","0.3013","0.3102","0.3105","0.3154","0.3084","0.3021","0.3049","0.3115","0.2955","0.2034","0.2004","0.2024","0.198","0.1985","0.2023","0.2081","0.2114","0.2115","0.2311","0.2484","0.2478","0.2566","0.2565"
"Interest Coverage","10.0768","3.8875","14.1694","16.5683","14.5276","13.4183","11.9624","26.5974","10.9438","10.84","10.3522","12.4498","11.4263","12.0126","9.1316","9.263","8.4752","9.2956","8.168","8.5413","8.3969","7.7209","8.0091","7.5072","7.4385","10.1698","8.7185","8.4482","8.2144","8.2221","7.2944","8.4826","8.2447","1.8209","9.6597","10.2774","10.6556","11.5641","10.2438","11.3322"
"Current Ratio","1.842","1.728","1.727","2.138","2.243","1.95","2.048","1.807","1.807","3.412","2.952","2.519","3.165","2.866","3.012","2.634","3.049","2.921","3.014","2.737","3.967","2.276","2.506","2.21","2.397","3.918","3.378","2.89","3.817","3.964","3.451","4.24","4.26","4.222","3.212","3.836","3.743","3.492","3.155","3.38"
"Income Quality","1.1711","3.3256","1.5426","1.0268","1.1412","1.2887","0.2737","0.3534","1.4282","1.9259","0.8966","1.199","1.346","1.7308","1.9325","1.6464","1.0618","2.1448","1.8885","1.6968","1.2363","2.0626","1.7328","1.6059","0.8241","1.8782","1.6713","1.3234","0.576","2.4598","2.7564","2.6109","2.684","45.1383","2.2918","1.2083","1.1234","1.9497","1.2076","2.5594"
"Payout Ratio","0.0","0.0","0.0","1.008","0.0","0.0","0.0","0.338","0.0","0.0","0.0","0.833","0.0","0.0","0.0","1.085","0.0","0.0","0.0","1.016","0.0","0.0","0.0","0.947","0.0","0.0","0.0","1.289","0.0","0.0","1.5","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.868","0.0"
"Intangible Assets out of Total Assets","0.4951","0.4923","0.3247","0.3291","0.3319","0.3304","0.324","0.3019","0.3269","0.2953","0.2905","0.262","0.2709","0.2965","0.3674","0.3714","0.3767","0.3704","0.3822","0.3824","0.376","0.375","0.3687","0.3725","0.3834","0.3654","0.4025","0.3921","0.3864","0.3679","0.3691","0.3718","0.3839","0.3912","0.3916","0.3872","0.3833","0.3855","0.3906","0.3889"
"Selling, General and Administrative Expense of Revenue","0.3018","0.2934","0.2829","0.2816","0.2919","0.2884","0.2727","0.2683","0.2825","0.2833","0.2721","0.2669","0.2853","0.2304","0.2861","0.2801","0.2876","0.2634","0.2872","0.2763","0.2916","0.2876","0.2849","0.2915","0.3052","0.3005","0.3018","0.3078","0.3176","0.3155","0.3198","0.2933","0.2966","0.2887","0.283","0.2889","0.2867","0.2766","0.2799","0.2796"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","879758000.0","823626000.0","685973000.0","851905000.0","883889000.0","775024000.0","900020000.0","912299000.0","774626000.0","1227138000.0","1130894000.0","1294216000.0","1376938000.0","1175550000.0","1112107000.0","1004221000.0","1056594000.0","1068570000.0","1008700000.0","964483000.0","1139766000.0","862395000.0","976975000.0","871667000.0","863969000.0","1266638000.0","931302000.0","886051000.0","1012674000.0","1137180000.0","1076496000.0","1119610000.0","1025641000.0","969404000.0","827713000.0","920683000.0","943085000.0","915094000.0","846143000.0","864475000.0"
"Tangible Asset Value","3459471000.0","3474734000.0","2884406000.0","2827671000.0","2783978000.0","2744545000.0","2860396000.0","3107015000.0","2775140000.0","2954414000.0","3027133000.0","3466621000.0","3322117000.0","3139366000.0","2783901000.0","2744043000.0","2687052000.0","2735919000.0","2607739000.0","2604991000.0","2590834000.0","2603509000.0","2685036000.0","2645016000.0","2545309000.0","2761746000.0","2373494000.0","2388192000.0","2387446000.0","2509366000.0","2498411000.0","2441471000.0","2328414000.0","2265233000.0","2262779000.0","2308400000.0","2359901000.0","2340275000.0","2292674000.0","2260884000.0"
"Net Current Asset Value","-2361172000.0","-2586786000.0","-462965000.0","-588212000.0","-584995000.0","-665577000.0","-522280000.0","-482984000.0","-540328000.0","-524198000.0","-508555000.0","-348257000.0","-271347000.0","-463913000.0","-491499000.0","-598644000.0","-542877000.0","-519314000.0","-581601000.0","-617576000.0","-473943000.0","-488485000.0","-431004000.0","-520825000.0","-530792000.0","-348514000.0","-176190000.0","-178336000.0","-48773000.0","85155000.0","31024000.0","74907000.0","-13775000.0","-83269000.0","-197536000.0","-196764000.0","-248800000.0","-272134000.0","-357997000.0","-324291000.0"
"Invested Capital","5064384000.0","5308140000.0","2937734000.0","3046175000.0","3182338000.0","3084055000.0","2986476000.0","2669249000.0","2968954000.0","3328672000.0","3389582000.0","3088133000.0","3404653000.0","3296927000.0","3183396000.0","3121477000.0","3201686000.0","3136556000.0","3198847000.0","3116815000.0","3197154000.0","2872795000.0","3103401000.0","3002265000.0","3062032000.0","3175626000.0","2605205000.0","2445483000.0","2524768000.0","2500456000.0","2438852000.0","2540233000.0","2572967000.0","2621275000.0","2621115000.0","2791946000.0","2908340000.0","2850615000.0","2809731000.0","2789853000.0"
"Average Receivables","658974500.0","641248000.0","574805500.0","578321000.0","558749500.0","521309000.0","524363000.0","529671500.0","510169000.0","502278500.0","513823000.0","515338000.0","500426500.0","502238000.0","512396000.0","499814500.0","485472000.0","473455000.0","467387000.0","463228000.0","449196000.0","439996000.0","427972500.0","424859500.0","411516500.0","395675000.0","386374000.0","389760000.0","371542500.0","359948500.0","370682500.0","405491000.0","395411500.0","393878000.0","399346500.0","427249000.0","420561000.0","419474000.0","403468000.0","412854500.0"
"Average Payables","159610500.0","143995500.0","139886500.0","131329000.0","130803000.0","110273500.0","131892500.0","153236000.0","136875500.0","129838500.0","114644000.0","137435500.0","133373500.0","135549500.0","113200000.0","110888000.0","117929000.0","107934500.0","112315000.0","114835000.0","105825500.0","102559500.0","108750500.0","101671000.0","91026000.0","91013000.0","91170500.0","82890000.0","77334500.0","70856000.0","78041500.0","87317000.0","80390000.0","82360000.0","70074500.0","87448500.0","78755500.0","79688500.0","67006000.0","76490500.0"
"Average Inventory","272676500.0","263790000.0","263692000.0","257389000.0","251101000.0","237786500.0","244922000.0","243668500.0","244931500.0","238725000.0","245386500.0","242673000.0","247643500.0","245839500.0","251544500.0","242840500.0","243584500.0","245822500.0","261315000.0","262072500.0","260956500.0","250431500.0","253983500.0","248165000.0","232288500.0","209571000.0","200054000.0","187376500.0","184856000.0","185917500.0","210148500.0","209118500.0","213721500.0","220510000.0","246904500.0","245404000.0","239098000.0","235205000.0","234204500.0","228259500.0"
