"","42978.0","42886.0","42794.0","42704.0","42613.0","42521.0","42429.0","42338.0","42247.0","42155.0","42063.0","41973.0","41882.0","41790.0","41698.0","41608.0","41517.0","41425.0","41333.0","41243.0","41152.0","41060.0","40968.0","40877.0","40786.0","40694.0","40602.0","40512.0","40421.0","40329.0","40237.0","40147.0","40056.0","39964.0","39872.0","39782.0","39691.0","39599.0","39507.0","39416.0"
"Book Value per Share","40.569","37.916","35.235","34.939","35.767","34.258","32.903","32.908","30.995","30.514","29.779","29.201","28.497","27.598","26.226","25.32","23.954","16.182","15.645","15.266","14.681","12.377","13.623","13.198","12.839","12.889","12.265","12.951","11.617","10.615","11.685","12.247","11.452","10.618","8.738","10.732","12.303","13.299","12.819","16.309"
"Tangible Book Value per Share","40.911","39.494","37.347","36.382","34.455","34.215","32.216","33.387","31.022","30.195","29.434","29.132","27.496","28.5","25.925","26.162","25.171","31.7","22.122","25.896","24.802","19.128","18.381","18.638","16.68","16.836","17.598","22.603","20.992","20.341","20.859","23.222","22.114","22.11","20.242","23.613","24.205","27.045","26.598","25.596"
"FCF per Share","2.217","0.844","-0.182","0.736","2.489","0.883","-0.278","0.352","2.21","0.39","0.789","-0.783","1.345","0.527","0.313","0.547","2.435","-0.101","0.861","0.021","1.436","0.413","0.657","0.543","1.227","1.046","1.112","0.173","1.092","0.159","0.886","0.305","0.611","-0.465","0.655","0.506","0.826","-0.254","0.942","0.195"
"Interest Debt per Share","45.7843","47.2629","47.2353","42.9719","39.9825","41.5628","40.5359","37.5233","37.9524","37.5751","37.6533","37.9267","37.3491","37.5585","36.9619","37.7155","38.7712","27.3825","18.0801","21.9776","22.3614","18.411","15.9319","15.5325","14.0157","14.2056","15.5546","17.7498","18.0879","18.5632","17.3969","18.6034","18.9582","19.7363","20.3004","21.9162","22.2441","24.4407","24.3669","21.8388"
"Cash per Share","0.6427","1.0216","0.9071","0.9822","0.8829","0.8369","0.4168","2.4902","1.6856","0.6711","0.5682","0.3488","0.5417","1.9731","0.3364","0.3447","0.6203","11.6575","1.8133","4.68","4.6459","0.3719","0.4368","0.2792","0.0476","0.0636","0.0442","0.0762","0.0665","0.0966","0.1973","0.2284","0.0897","0.0767","0.06","0.8309","0.1145","0.1164","0.095","0.1156"
"Debt to Equity Ratio","1.1286","1.2465","1.3406","1.2299","1.1179","1.2132","1.232","1.1403","1.2245","1.2314","1.2644","1.2988","1.3106","1.3609","1.4094","1.4895","1.6186","1.6921","1.1556","1.4396","1.5231","1.4875","1.1695","1.1769","1.0916","1.1021","1.2682","1.3706","1.557","1.7488","1.4888","1.5191","1.6555","1.8587","2.3233","2.0421","1.808","1.8377","1.9008","1.3391"
"Total Debt To Total Assets","0.4608","0.4859","0.4966","0.4712","0.4532","0.4713","0.4763","0.4582","0.4736","0.4799","0.4834","0.4886","0.4907","0.4848","0.4909","0.4977","0.5169","0.5366","0.4328","0.4801","0.496","0.4881","0.4402","0.4297","0.4188","0.4229","0.4515","0.4513","0.4803","0.5088","0.4739","0.4694","0.4937","0.5144","0.5517","0.525","0.5135","0.5211","0.523","0.4614"
"Interest Coverage","8.7269","6.7876","8.974","7.2474","6.5526","6.5319","5.1713","6.2712","6.1682","5.5058","4.4483","4.614","4.3965","4.5451","3.7164","4.2612","18.5792","2.5018","2.7682","3.4414","3.6832","3.2327","2.6806","4.6134","4.92","3.6998","3.2574","4.9185","3.9682","3.1093","-0.1125","2.6061","3.1322","2.1564","-4.0388","3.4949","1.1351","1.8799","-7.0965","3.307"
"Current Ratio","1.614","1.54","1.197","1.307","1.441","1.193","1.31","1.802","2.583","2.659","2.574","2.428","1.513","1.391","1.356","1.616","1.475","3.416","3.645","3.149","3.32","3.353","1.696","1.849","2.44","2.497","3.142","1.877","1.766","1.67","1.886","1.962","1.973","1.778","1.911","1.82","2.265","1.862","1.862","1.974"
