"","42945.0","42854.0","42763.0","42672.0","42581.0","42490.0","42399.0","42308.0","42217.0","42126.0","42035.0","41944.0","41853.0","41762.0","41671.0","41580.0","41489.0","41398.0","41307.0","41209.0","41118.0","41027.0","40936.0","40845.0","40754.0","40663.0","40572.0","40481.0","40390.0","40299.0","40208.0","40117.0","40026.0","39935.0","39844.0","39753.0","39662.0","39571.0","39480.0","39389.0"
"Book Value per Share","29.493","28.975","29.336","28.437","28.387","28.606","28.927","28.144","28.69","29.669","29.657","28.363","28.021","28.083","27.916","27.276","27.331","27.12","26.295","26.206","26.0","25.926","25.68","24.511","25.645","26.257","26.848","27.078","26.414","25.518","24.772","24.246","23.397","22.574","22.116","20.967","20.369","19.722","19.454","18.328"
"Tangible Book Value per Share","76.478","76.841","76.918","78.377","72.724","71.848","71.678","76.063","72.045","71.266","70.952","73.358","67.855","67.674","67.045","70.193","63.652","63.285","60.454","65.069","58.218","58.691","55.826","55.754","50.63","50.184","50.785","52.134","48.896","48.065","47.178","43.033","38.984","37.262","36.631","38.289","34.853","33.712","32.968","34.363"
"FCF per Share","0.88","-0.911","3.916","1.019","2.956","-0.184","4.889","-0.617","0.253","-0.365","4.817","0.064","1.703","0.014","3.232","0.327","1.391","0.766","1.817","-0.391","-0.366","0.988","3.437","-0.227","0.924","0.507","2.934","-0.339","0.375","0.358","2.603","0.485","1.498","0.682","2.3","-1.085","0.771","0.259","1.883","-1.794"
"Interest Debt per Share","26.783","26.6077","26.1286","25.7471","25.1974","25.3282","24.8024","26.4013","25.5008","23.338","23.5039","23.3255","23.0525","23.1255","22.7001","22.483","20.7116","20.436","19.7948","19.6481","17.7815","17.4774","16.7462","16.0568","13.2971","12.7569","13.6736","12.9837","12.9446","12.8306","12.8505","6.7902","6.7836","6.7967","6.7932","7.7902","6.7451","7.0227","6.5833","7.026"
"Cash per Share","3.2379","3.6262","6.0859","3.3242","3.8104","2.2844","3.7246","2.5759","4.7201","5.8924","6.965","3.083","3.5985","3.4379","4.5344","2.7534","2.673","2.3332","2.3347","2.3605","2.521","4.2346","4.7547","2.8788","4.2355","5.7917","7.7876","7.9511","8.202","7.7785","7.394","4.9279","4.2951","2.8066","2.1101","0.7967","0.7092","0.7735","0.577","0.9307"
"Debt to Equity Ratio","0.9081","0.9183","0.8907","0.9054","0.8876","0.8854","0.8574","0.9381","0.8888","0.7866","0.7925","0.8224","0.8227","0.8235","0.8131","0.8243","0.7578","0.7535","0.7528","0.7498","0.6839","0.6741","0.6521","0.6551","0.5185","0.4859","0.5093","0.4795","0.4901","0.5028","0.5188","0.2801","0.2899","0.3011","0.3072","0.3715","0.3311","0.3561","0.3384","0.3834"
"Total Debt To Total Assets","0.3502","0.3463","0.3397","0.3285","0.3465","0.3525","0.346","0.3471","0.354","0.3275","0.3313","0.318","0.3397","0.3417","0.3386","0.3203","0.3254","0.3229","0.3274","0.302","0.3054","0.2978","0.3","0.288","0.2626","0.2542","0.2692","0.249","0.2647","0.2669","0.2724","0.1554","0.1712","0.1793","0.1822","0.1999","0.1898","0.2041","0.1955","0.2004"
"Interest Coverage","5.4267","2.4342","6.32","3.9605","3.8718","1.3418","6.8481","3.3333","3.4881","3.3333","7.6941","3.5765","5.3059","3.2941","7.0","4.3452","5.369","3.8193","7.9884","5.3125","5.7125","3.9146","10.5921","5.5333","7.5972","5.1447","4.8922","4.5063","6.2564","5.039","4.1779","10.9355","12.871","7.8438","3.5619","10.1786","15.6154","10.4231","16.5085","17.6856"
"Current Ratio","1.813","1.741","1.764","1.604","1.768","1.834","1.87","1.54","1.729","1.909","1.952","1.658","1.884","1.943","1.927","1.644","1.82","1.82","1.862","1.567","1.694","1.671","1.852","1.681","1.771","1.983","2.029","1.921","2.085","2.035","2.234","1.85","2.024","2.087","2.022","1.548","1.66","1.785","2.103","1.623"
"Income Quality","1.5865","0.697","3.4308","2.9726","5.0429","8.2353","3.6047","0.45","1.9308","0.8031","2.9648","1.4085","2.375","1.432","2.6048","1.4237","1.9784","2.0748","1.4907","0.5628","0.6875","2.7078","2.2873","1.0237","1.7157","1.8259","2.0542","0.7386","1.4196","1.5487","2.2349","1.8756","2.6507","2.8759","3.0","-0.2875","2.2076","2.3072","2.1969","-0.583"
"Payout Ratio","0.444","1.41","0.347","0.602","0.649","5.556","0.29","0.714","0.682","0.703","0.212","0.557","0.342","0.65","0.226","0.427","0.333","0.53","0.196","0.348","0.317","0.508","0.143","0.313","0.231","0.357","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Intangible Assets out of Total Assets","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0149","0.0162","0.0171","0.0177","0.0175","0.0194","0.02","0.0207","0.02"
"Selling, General and Administrative Expense of Revenue","0.2372","0.2537","0.2193","0.2496","0.2358","0.2538","0.2085","0.2482","0.2355","0.2464","0.2007","0.2508","0.2313","0.2457","0.2036","0.2414","0.2332","0.2374","0.1911","0.2399","0.2319","0.2362","0.1956","0.2447","0.2333","0.2412","0.1605","0.2511","0.2398","0.2411","0.1668","0.2592","0.2538","0.2642","0.1786","0.2581","0.2497","0.2547","0.1944","0.2441"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","2125000000.0","2105000000.0","2273000000.0","2128000000.0","2152000000.0","2208000000.0","2362000000.0","2128000000.0","2318000000.0","2713000000.0","2721000000.0","2421000000.0","2393000000.0","2494000000.0","2556000000.0","2346000000.0","2199000000.0","2212000000.0","2184000000.0","2102000000.0","1840000000.0","1960000000.0","2222000000.0","2180000000.0","2018000000.0","2591000000.0","2861000000.0","3261000000.0","3002000000.0","2901000000.0","3030000000.0","2567000000.0","2179000000.0","2043000000.0","1884000000.0","1499000000.0","1277000000.0","1449000000.0","1953000000.0","1702894000.0"
"Tangible Asset Value","13038000000.0","13244000000.0","13574000000.0","14076000000.0","13360000000.0","13304000000.0","13606000000.0","14794000000.0","14256000000.0","14453000000.0","14333000000.0","15014000000.0","14067000000.0","14114000000.0","14357000000.0","15245000000.0","14097000000.0","14050000000.0","13905000000.0","15161000000.0","13856000000.0","14262000000.0","14148000000.0","14719000000.0","13974000000.0","14453000000.0","14849000000.0","16005000000.0","15011000000.0","14756000000.0","14465000000.0","13125000000.0","11890000000.0","11365000000.0","11162000000.0","11678000000.0","10665000000.0","10417000000.0","10341000000.0","10891347000.0"
"Net Current Asset Value","-3270000000.0","-3306000000.0","-3150000000.0","-3315000000.0","-3190000000.0","-3152000000.0","-3039000000.0","-3253000000.0","-3083000000.0","-2738000000.0","-2762000000.0","-3109000000.0","-3158000000.0","-3118000000.0","-3065000000.0","-3334000000.0","-3162000000.0","-3118000000.0","-3138000000.0","-3249000000.0","-3178000000.0","-3083000000.0","-2811000000.0","-2868000000.0","-2261000000.0","-1664000000.0","-1357000000.0","-889000000.0","-1132000000.0","-1217000000.0","-1385000000.0","-341000000.0","-643000000.0","-756000000.0","-896000000.0","-1259000000.0","-1431000000.0","-1240000000.0","-734000000.0","-869850000.0"
"Invested Capital","14437000000.0","14366000000.0","14137000000.0","14577000000.0","14486000000.0","14924000000.0","14893000000.0","15489000000.0","15190000000.0","15006000000.0","14815000000.0","15478000000.0","15393000000.0","15575000000.0","15489000000.0","15889000000.0","15409000000.0","15370000000.0","15386000000.0","15485000000.0","14838000000.0","14561000000.0","14580000000.0","14998000000.0","13858000000.0","13823000000.0","13789000000.0","14008000000.0","13699000000.0","13503000000.0","13683000000.0","10673000000.0","10521000000.0","10703000000.0","10745000000.0","11078000000.0","10577000000.0","10501000000.0","10454000000.0","10090907000.0"
"Average Receivables","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
