"","42945.0","42854.0","42763.0","42672.0","42581.0","42490.0","42399.0","42308.0","42217.0","42126.0","42035.0","41944.0","41853.0","41762.0","41671.0","41580.0","41489.0","41398.0","41307.0","41209.0","41118.0","41027.0","40936.0","40845.0","40754.0","40663.0","40572.0","40481.0","40390.0","40299.0","40208.0","40117.0","40026.0","39935.0","39844.0","39753.0","39662.0","39571.0","39480.0","39389.0"
"Book Value per Share","7.415","7.188","7.078","6.779","6.643","6.416","6.207","5.963","5.896","5.724","5.566","5.312","5.177","4.966","4.773","4.578","4.515","4.353","4.075","3.884","3.781","3.642","3.358","3.223","3.137","3.063","2.877","2.745","2.649","2.565","2.391","2.262","2.165","2.077","1.968","1.912","1.933","1.893","1.827","1.731"
"Tangible Book Value per Share","14.398","14.37","13.675","13.687","13.198","12.921","12.227","12.191","11.892","12.078","11.448","11.335","10.039","9.934","9.265","9.309","9.139","8.92","8.467","8.345","8.089","7.819","7.426","7.085","6.721","6.757","6.728","6.328","6.009","6.014","5.72","5.6","5.266","5.097","4.652","4.814","4.762","4.654","4.464","4.359"
"FCF per Share","0.48","1.151","1.165","0.452","0.617","0.984","1.212","0.197","0.223","0.753","0.722","-0.141","0.319","0.852","0.508","-0.006","0.012","0.593","0.379","0.089","0.256","0.541","0.498","0.371","0.099","-0.063","0.426","0.129","0.133","0.321","0.558","0.258","0.256","0.415","0.327","0.001","0.143","0.226","0.305","0.103"
"Interest Debt per Share","1.0358","1.0263","1.0212","1.0141","1.0068","1.0009","0.9945","0.9861","0.9778","0.9706","0.9661","0.9617","0.3606","0.3582","0.3566","0.3538","0.3507","0.3482","0.346","0.3431","0.3408","0.3392","0.3374","0.334","0.33","0.3268","0.3238","0.3204","0.3161","0.3129","0.3099","0.3064","0.3037","0.3007","0.2962","0.2909","0.2882","0.2856","0.2824","0.279"
"Cash per Share","3.005","3.2198","2.863","2.2483","2.3572","2.2992","1.9125","1.2097","1.5572","1.8677","1.7013","1.3882","1.3244","1.4261","1.0061","0.8781","1.2874","1.6577","1.4918","1.427","1.6383","1.6759","1.4617","1.2312","1.1278","1.4617","1.8004","1.5653","1.6285","1.7184","1.5873","1.177","1.0538","0.9209","0.6347","0.4484","0.5948","0.5822","0.4849","0.2818"
"Debt to Equity Ratio","0.1397","0.1428","0.1443","0.1496","0.1516","0.156","0.1602","0.1654","0.1658","0.1696","0.1736","0.181","0.0697","0.0721","0.0747","0.0773","0.0777","0.08","0.0849","0.0884","0.0901","0.0931","0.1005","0.1036","0.1052","0.1067","0.1126","0.1167","0.1193","0.122","0.1296","0.1355","0.1403","0.1448","0.1505","0.1521","0.1491","0.1509","0.1545","0.1611"
"Total Debt To Total Assets","0.0719","0.0714","0.0747","0.0741","0.0763","0.0775","0.0813","0.0809","0.0822","0.0804","0.0844","0.0848","0.0359","0.0361","0.0385","0.038","0.0384","0.039","0.0409","0.0411","0.0421","0.0434","0.0454","0.0471","0.0491","0.0484","0.0481","0.0506","0.0526","0.052","0.0542","0.0547","0.0577","0.059","0.0637","0.0604","0.0605","0.0614","0.0633","0.064"
"Interest Coverage","218.8744","158.2973","126.9755","93.9423","109.0817","109.0435","91.2269","75.9327","250.3414","230.352","165.678","394.6371","-4108.6737","-3775.0673","-2694.5271","-1776.4934","-1978.8971","1814.0431","398.5011","155.6561","143.3955","152.2863","115.5032","87.3248","95.0634","113.9118","104.7604","88.0511","87.2631","98.0838","88.765","88.9223","123.2676","91.099","62.2102","-6286.8","-110.5998","-78.4078","-36.718","0.0"
"Current Ratio","1.643","1.582","1.605","1.523","1.55","1.502","1.48","1.386","1.408","1.355","1.356","1.303","1.321","1.309","1.34","1.37","1.426","1.468","1.428","1.467","1.497","1.502","1.43","1.543","1.605","1.612","1.511","1.527","1.539","1.513","1.466","1.419","1.423","1.384","1.375","1.326","1.369","1.4","1.383","1.396"
"Income Quality","0.8754","1.6225","1.7621","1.021","1.1013","1.614","2.1359","0.796","0.682","1.467","1.5728","1.2463","0.9902","2.0687","1.5636","0.8676","0.8421","1.504","1.409","0.8908","1.1363","1.4253","2.1173","1.7506","0.8134","0.2373","1.5223","1.0045","0.8946","1.329","2.1311","1.617","1.6753","2.6342","2.2036","1.0874","2.0438","2.0235","2.3412","2.5627"
"Payout Ratio","0.193","0.193","0.182","0.222","0.194","0.192","0.182","0.222","0.188","0.174","0.164","0.213","0.172","0.172","0.173","0.22","0.18","0.164","0.13","0.194","0.171","0.149","0.14","0.188","0.182","0.158","0.114","0.154","0.148","0.133","0.103","0.143","0.143","0.167","0.105","0.182","0.143","0.133","0.118","0.222"
"Intangible Assets out of Total Assets","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
