"date","close","volume","open","high","low"
"14:46","81.215","6,380,480","81.95","81.95","80.45"
"2017/10/19","81.5900","15557880.0000","81.5300","82.4700","80.5102"
"2017/10/18","80.0100","6784083.0000","80.2600","80.8400","79.7600"
"2017/10/17","80.2400","6347927.0000","80.0000","80.7100","79.5600"
"2017/10/16","79.9500","7216059.0000","81.1300","81.2100","79.5500"
"2017/10/13","81.1700","5681946.0000","81.2700","81.5800","80.6500"
"2017/10/12","81.3000","6824176.0000","82.5700","82.8200","81.0201"
"2017/10/11","82.5700","6767547.0000","83.0600","83.2900","82.3100"
"2017/10/10","83.0400","5735426.0000","81.9000","83.0600","81.8650"
"2017/10/09","81.9800","3959236.0000","82.3600","82.7600","81.5600"
"2017/10/06","82.1400","5788228.0000","82.9400","83.2200","81.9500"
"2017/10/05","83.5100","6699862.0000","82.2200","83.5300","82.1300"
"2017/10/04","82.4200","6705804.0000","83.2300","83.2600","82.0700"
"2017/10/03","83.1900","6512694.0000","83.5000","84.2300","82.1300"
"2017/10/02","83.5200","9791011.0000","81.2100","83.6300","81.1800"
"2017/09/29","81.0200","13285380.0000","81.2000","81.9600","79.3100"
"2017/09/28","80.9100","17733740.0000","83.5100","83.6000","79.2100"
"2017/09/27","83.8600","6809955.0000","83.9800","84.5500","83.4600"
"2017/09/26","83.7600","7891662.0000","83.6700","84.7300","83.5500"
"2017/09/25","83.6100","7950993.0000","83.4100","84.2800","82.8600"
"2017/09/22","83.2700","5652704.0000","82.4700","83.3700","82.0100"
"2017/09/21","82.6200","6126116.0000","82.7300","83.4130","82.2300"
"2017/09/20","82.6400","5514922.0000","82.3600","82.9000","81.8400"
"2017/09/19","82.2900","6096697.0000","83.3900","83.3900","82.1300"
"2017/09/18","82.9700","7608684.0000","82.5300","83.5000","81.5400"
"2017/09/15","82.3600","12391070.0000","82.7900","83.5000","82.3050"
"2017/09/14","82.2900","9591590.0000","83.1400","83.1400","81.5700"
"2017/09/13","83.6800","7580677.0000","84.5000","84.5100","83.3700"
"2017/09/12","84.5100","8882262.0000","84.1500","84.7500","83.8000"
"2017/09/11","84.5200","10124540.0000","85.6800","86.0000","84.1400"
"2017/09/08","85.1000","11585910.0000","85.2900","86.2666","84.9010"
"2017/09/07","85.4700","13115570.0000","83.1200","85.6200","82.9000"
"2017/09/06","82.9500","10521300.0000","82.8500","83.4300","82.5100"
"2017/09/05","82.5600","13723750.0000","83.2400","83.6179","81.3500"
"2017/09/01","83.7500","14265590.0000","83.3600","84.1000","82.2500"
"2017/08/31","83.7100","30829310.0000","81.5000","84.1300","81.4700"
"2017/08/30","81.2300","35728190.0000","75.8200","81.4400","75.7400"
"2017/08/29","75.7400","10665780.0000","74.2900","75.8000","74.2200"
"2017/08/28","74.6900","18778660.0000","74.9000","75.9350","74.2000"
"2017/08/25","73.7900","3691304.0000","74.2300","74.4300","73.6900"
"2017/08/24","74.0200","4911741.0000","73.8100","74.3000","73.6500"
"2017/08/23","73.7400","6503103.0000","73.2700","74.2000","73.0600"
"2017/08/22","73.3400","4728760.0000","72.6600","73.7600","72.6500"
"2017/08/21","72.6000","5464719.0000","72.0800","72.9600","72.0800"
"2017/08/18","72.1100","6043243.0000","72.3200","72.6300","71.8350"
"2017/08/17","72.3400","8972328.0000","73.0900","73.4100","72.2750"
"2017/08/16","73.3500","5224536.0000","73.1900","73.7700","73.1200"
"2017/08/15","73.1200","5185715.0000","73.0000","73.3800","72.7300"
"2017/08/14","72.8100","4960849.0000","72.8700","73.1150","72.5600"
"2017/08/11","72.4000","7024503.0000","72.5200","72.6800","71.8200"
"2017/08/10","72.7000","8666749.0000","73.5200","73.7800","72.5300"
"2017/08/09","73.9000","12037390.0000","72.8300","74.6800","72.8300"
"2017/08/08","73.2700","7903028.0000","73.4200","73.6700","72.8100"
"2017/08/07","73.4400","7555923.0000","72.8000","73.5000","72.2800"
"2017/08/04","73.1600","14949080.0000","73.7300","73.7600","72.5800"
"2017/08/03","74.3700","11121210.0000","75.7700","76.0000","74.3000"
"2017/08/02","75.8400","7068614.0000","75.5400","75.9000","75.1700"
"2017/08/01","75.7000","7282608.0000","76.3500","76.3600","75.5200"
"2017/07/31","76.0900","7970127.0000","76.0000","76.4900","75.8300"
"2017/07/28","75.9400","8953465.0000","75.0100","76.0300","74.7500"
"2017/07/27","74.9600","13868100.0000","75.4300","75.9900","74.4500"
"2017/07/26","74.1900","10373770.0000","74.1000","74.2700","73.6200"
"2017/07/25","73.7400","9002369.0000","74.7200","75.2900","73.6200"
"2017/07/24","74.3900","8896479.0000","73.7000","74.4200","73.1900"
"2017/07/21","73.7600","8867711.0000","73.3200","74.4100","73.2800"
"2017/07/20","73.4200","9246843.0000","72.8600","73.7400","72.7700"
"2017/07/19","72.7200","8143278.0000","72.0000","72.7400","71.7700"
"2017/07/18","71.6900","6070983.0000","71.3000","71.7300","70.7200"
"2017/07/17","71.1500","7612023.0000","70.5800","71.8600","70.4000"
"2017/07/14","70.5700","5154042.0000","70.7400","71.0300","70.4200"
"2017/07/13","70.5800","7532648.0000","69.9900","70.9800","69.5175"
"2017/07/12","69.8000","5576244.0000","69.7700","70.1300","69.6050"
"2017/07/11","69.3500","6433733.0000","68.9900","69.4950","68.6100"
"2017/07/10","69.2900","6392980.0000","69.2400","69.7400","69.1233"
"2017/07/07","69.2500","6371575.0000","69.6900","69.6900","68.5400"
"2017/07/06","69.4800","7979728.0000","70.6600","70.7400","69.1900"
"2017/07/05","70.8600","7209671.0000","70.8300","71.2850","70.1600"
