"date","close","volume","open","high","low"
"14:47","188.79","2,795,556","190.59","192.01","188.14"
"2017/10/19","189.2700","7620843.0000","185.0000","190.6899","182.8000"
"2017/10/18","187.1500","13749520.0000","196.0100","197.3300","185.7500"
"2017/10/17","197.7800","5094819.0000","199.0100","203.9500","197.3000"
"2017/10/16","198.4100","9519548.0000","205.5500","206.9267","192.1000"
"2017/10/13","205.5200","1815817.0000","205.1900","207.2400","203.4600"
"2017/10/12","204.0800","1986247.0000","207.4500","207.4800","203.5500"
"2017/10/11","206.6100","2174938.0000","207.3100","209.0400","206.5150"
"2017/10/10","207.4200","2687590.0000","203.5000","207.8700","203.3950"
"2017/10/09","202.9400","2499442.0000","205.8800","206.5000","202.5600"
"2017/10/06","206.7500","1650232.0000","209.5000","210.1000","206.2900"
"2017/10/05","209.3000","2004373.0000","208.0000","211.1700","207.5500"
"2017/10/04","208.3900","1714697.0000","208.3000","210.1600","207.8100"
"2017/10/03","209.8000","2106356.0000","212.8500","215.1000","208.4750"
"2017/10/02","210.9800","2311961.0000","205.7600","211.2200","204.8700"
"2017/09/29","204.9500","2678939.0000","204.6000","205.3800","202.4500"
"2017/09/28","204.0800","2605600.0000","208.0000","208.8700","203.7008"
"2017/09/27","208.3000","2187933.0000","210.0200","210.8200","207.5000"
"2017/09/26","209.4500","3278464.0000","212.0100","217.0000","208.5500"
"2017/09/25","211.6100","3980004.0000","210.1200","213.2800","208.0500"
"2017/09/22","204.6500","3903370.0000","202.5000","209.2500","201.4200"
"2017/09/21","202.6600","5868305.0000","208.3100","208.5000","202.6000"
"2017/09/20","210.0000","5473896.0000","211.7400","214.1200","208.8963"
"2017/09/19","215.0000","5412329.0000","222.0800","223.0400","213.3900"
"2017/09/18","221.5400","2970854.0000","221.4300","227.5400","220.9300"
"2017/09/15","220.2900","3339744.0000","224.2500","224.6300","219.8600"
"2017/09/14","223.7000","1962649.0000","226.4000","226.8900","223.3300"
"2017/09/13","226.4700","2934956.0000","231.0000","231.5700","225.6000"
"2017/09/12","231.2100","1828064.0000","233.0000","233.2300","229.6500"
"2017/09/11","232.3800","2143020.0000","236.0100","237.4100","231.8400"
"2017/09/08","233.5500","3185890.0000","227.3200","235.8700","225.2200"
"2017/09/07","227.9300","1812128.0000","223.7600","228.4800","223.2400"
"2017/09/06","223.6100","1246808.0000","224.8500","225.4800","222.4000"
"2017/09/05","223.7800","1338498.0000","227.0000","227.7400","223.6100"
"2017/09/01","227.7300","1631578.0000","229.8900","231.9800","226.5700"
"2017/08/31","229.4800","2582896.0000","225.1100","231.4750","225.0087"
"2017/08/30","223.8600","1524329.0000","223.4300","225.3500","221.8500"
"2017/08/29","223.5800","1335305.0000","223.9400","224.1000","220.2200"
"2017/08/28","223.9400","1519939.0000","221.8200","224.2300","221.8100"
"2017/08/25","221.8100","1239203.0000","223.9000","224.2100","221.8100"
"2017/08/24","223.7000","1607531.0000","222.6800","226.0000","222.3000"
"2017/08/23","222.2700","1464992.0000","223.3900","224.4500","221.8500"
"2017/08/22","223.7500","1835445.0000","223.5000","225.1900","222.0500"
"2017/08/21","222.9700","2320027.0000","223.8800","225.2400","222.4100"
"2017/08/18","223.9900","2005506.0000","224.4000","225.6450","223.0800"
"2017/08/17","224.7700","3025088.0000","227.8900","229.1000","224.1100"
"2017/08/16","227.9900","3546662.0000","231.1200","231.6200","227.0700"
"2017/08/15","231.1400","1961146.0000","232.6900","233.4700","230.9400"
"2017/08/14","232.6400","1437569.0000","233.6500","235.8300","232.4917"
"2017/08/11","232.8800","1820899.0000","231.9300","235.0000","231.2800"
"2017/08/10","232.2000","2385450.0000","237.3400","237.8400","231.8400"
"2017/08/09","237.9700","2019319.0000","239.7400","241.6750","237.7100"
"2017/08/08","239.7400","2728184.0000","241.9700","245.5000","239.4700"
"2017/08/07","241.2200","1515996.0000","242.6900","243.2100","240.9500"
"2017/08/04","242.6500","3014719.0000","249.5300","249.5600","241.7400"
