"date","close","volume","open","high","low"
"14:43","87.29","1,453,461","86.47","87.38","86.33"
"2017/10/19","86.3600","3233622.0000","85.6900","86.3800","85.5100"
"2017/10/18","85.7300","3996871.0000","86.3300","86.5600","85.5200"
"2017/10/17","86.0600","3623533.0000","85.9400","86.5000","85.4200"
"2017/10/16","85.9500","3789514.0000","86.4800","86.7350","85.7800"
"2017/10/13","86.5500","3027028.0000","86.4000","86.7000","85.7100"
"2017/10/12","86.4300","1992046.0000","86.1000","86.4500","85.9100"
"2017/10/11","86.0600","3426847.0000","86.3500","86.6600","85.4500"
"2017/10/10","86.1600","4938130.0000","85.3800","86.7000","85.2500"
"2017/10/09","87.0500","1701368.0000","87.1400","87.2800","86.4600"
"2017/10/06","87.0800","2292371.0000","87.3100","87.4900","86.6400"
"2017/10/05","87.6500","5220809.0000","86.7700","89.0900","86.3900"
"2017/10/04","86.9600","2317698.0000","86.5000","87.1600","86.2800"
"2017/10/03","86.4500","2128845.0000","86.2400","86.5600","85.9300"
"2017/10/02","86.3500","3065688.0000","85.7800","86.6800","85.7384"
"2017/09/29","85.5400","3495260.0000","85.1700","85.6100","84.3910"
"2017/09/28","85.0000","2840851.0000","84.5900","85.5800","84.1500"
"2017/09/27","84.6500","3077248.0000","84.3400","84.8000","83.9700"
"2017/09/26","84.2200","2336672.0000","84.4300","85.1300","84.0100"
"2017/09/25","84.6400","4215679.0000","83.8700","84.6500","83.8000"
"2017/09/22","83.9100","3148723.0000","83.3400","84.0300","82.7400"
"2017/09/21","83.3300","4344635.0000","82.0100","83.7000","81.8800"
"2017/09/20","82.0200","2821497.0000","82.0600","82.4200","81.3900"
"2017/09/19","81.7300","2259159.0000","82.6400","82.8400","81.5501"
"2017/09/18","82.5200","2200054.0000","82.5500","82.6700","82.0700"
"2017/09/15","82.4400","5353128.0000","83.3000","83.5700","82.1800"
"2017/09/14","83.0700","3370155.0000","82.3300","83.9900","82.1200"
"2017/09/13","82.4300","2454931.0000","81.9600","82.5800","81.8800"
"2017/09/12","82.1700","2567667.0000","82.6000","82.7290","81.9300"
"2017/09/11","82.6300","4384141.0000","82.9400","83.3500","81.7700"
"2017/09/08","82.9200","3961293.0000","81.6100","83.1200","81.5400"
"2017/09/07","81.5400","6249230.0000","80.6200","82.7500","80.3700"
"2017/09/06","80.5100","2689227.0000","80.2100","80.6700","79.8600"
"2017/09/05","79.8200","3697213.0000","79.4700","80.0500","79.0500"
"2017/09/01","80.0800","4345104.0000","81.5400","81.7100","79.4300"
"2017/08/31","81.2900","3939470.0000","80.7700","81.3500","80.3400"
"2017/08/30","80.4900","5036911.0000","79.1000","80.7700","78.7500"
"2017/08/29","78.5500","2153950.0000","78.5400","78.8400","78.1200"
"2017/08/28","78.8400","1908296.0000","79.1000","79.4300","78.6300"
"2017/08/25","78.7900","2171482.0000","78.9600","79.5300","78.7400"
"2017/08/24","78.8600","4188366.0000","78.3300","79.2400","78.2600"
