"","42978.0","42886.0","42794.0","42704.0","42613.0","42521.0","42429.0","42338.0","42247.0","42155.0","42063.0","41973.0","41882.0","41790.0","41698.0","41608.0","41517.0","41425.0","41333.0","41243.0","41152.0","41060.0","40968.0","40877.0","40786.0","40694.0","40602.0","40512.0","40421.0","40329.0","40237.0","40147.0","40056.0","39964.0","39872.0","39782.0","39691.0","39599.0","39507.0","39416.0"
"Book Value per Share","5.416","5.443","5.283","5.041","5.507","5.304","5.199","5.152","4.959","4.928","5.154","5.053","4.918","4.887","4.91","4.824","4.786","4.863","4.414","4.671","4.56","4.427","4.401","4.301","4.25","4.132","4.058","4.007","3.974","3.876","3.866","3.852","3.779","3.716","3.689","3.561","3.467","3.313","3.19","3.364"
"Tangible Book Value per Share","19.065","17.035","18.36","14.031","14.889","15.855","17.581","15.037","14.922","16.212","18.57","15.625","15.645","15.922","17.817","14.897","14.933","15.313","19.032","14.191","14.166","16.298","15.215","12.011","12.166","13.264","14.869","12.571","12.608","13.113","14.661","11.522","11.625","12.792","14.567","12.751","13.103","13.293","14.842","12.228"
"FCF per Share","0.907","0.455","0.936","0.256","0.76","0.553","0.97","0.317","0.712","0.474","0.721","0.333","0.656","0.423","0.795","0.306","0.661","0.122","0.717","0.208","0.539","0.323","0.681","0.238","0.461","0.389","0.549","0.269","0.491","0.243","0.569","0.22","0.489","0.318","0.612","0.252","0.55","0.323","0.574","0.233"
"Interest Debt per Share","0.1594","0.0","0.1543","0.2862","0.1421","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Cash per Share","0.6531","0.5139","0.529","0.4581","0.3601","0.3649","0.7021","1.1431","1.2625","0.4692","0.7305","0.3868","1.274","0.4194","0.7449","0.5837","0.3055","0.2942","0.276","0.3372","0.4105","0.3002","0.4041","0.2652","0.3123","0.3286","0.6523","0.6447","0.7547","0.786","0.7727","0.6234","0.873","1.3097","1.1873","0.9164","0.1708","0.4547","0.4424","0.1431"
"Debt to Equity Ratio","0.0294","0.0","0.0292","0.0568","0.0258","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Total Debt To Total Assets","0.0075","0.0","0.0076","0.0178","0.0084","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Interest Coverage","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Current Ratio","1.095","1.116","1.091","1.114","1.155","1.114","1.092","1.148","1.134","1.113","1.114","1.136","1.122","1.127","1.113","1.132","1.132","1.132","1.098","1.098","1.097","1.07","1.114","1.151","1.149","1.124","1.108","1.152","1.136","1.111","1.094","1.118","1.106","1.145","1.116","1.125","1.121","1.106","1.086","1.14"
