"","42978.0","42886.0","42794.0","42704.0","42613.0","42521.0","42429.0","42338.0","42247.0","42155.0","42063.0","41973.0","41882.0","41790.0","41698.0","41608.0","41517.0","41425.0","41333.0","41243.0","41152.0","41060.0","40968.0","40877.0","40786.0","40694.0","40602.0","40512.0","40421.0","40329.0","40237.0","40147.0","40056.0","39964.0","39872.0","39782.0","39691.0","39599.0","39507.0","39416.0"
"Book Value per Share","20.058","14.51","13.842","12.993","14.04","13.976","13.587","13.174","13.767","13.568","13.291","14.011","15.201","15.207","15.159","14.75","13.607","13.124","13.017","12.83","12.992","12.36","12.717","12.199","12.974","12.403","11.862","11.002","10.366","9.672","10.065","10.264","10.239","9.705","8.454","8.118","9.398","9.592","9.027","8.494"
"Tangible Book Value per Share","22.066","19.954","19.341","19.351","19.236","18.6","17.552","18.284","18.064","17.936","17.342","18.284","18.26","17.437","17.451","17.552","17.026","15.907","15.636","16.199","15.408","14.878","15.231","15.404","14.837","14.157","13.457","13.312","12.308","11.93","11.994","12.764","12.38","11.949","12.002","12.426","13.011","13.264","13.147","13.311"
"FCF per Share","0.664","0.768","0.125","2.146","0.601","0.812","0.444","1.68","0.809","0.492","0.627","1.343","0.488","0.589","0.448","1.457","0.571","0.597","0.159","1.141","0.643","0.768","0.057","1.63","0.184","0.306","-0.281","1.549","0.494","0.352","-0.105","1.468","0.621","0.683","-0.22","1.335","0.047","0.468","0.055","1.371"
"Interest Debt per Share","42.5732","13.7217","13.534","11.4791","12.7896","12.3538","11.3706","10.8898","11.6563","11.1845","10.3198","9.9493","10.5532","10.1782","9.9054","9.3381","10.436","10.0401","9.2815","8.8427","9.4763","9.5935","9.8557","9.4377","7.7828","7.4751","7.3002","6.6216","7.3308","7.544","7.6848","7.5717","8.8579","9.2374","9.825","9.5327","10.454","5.9301","6.2234","5.6604"
"Cash per Share","1.3151","1.0425","1.0048","0.9391","1.0617","1.0362","0.8796","0.8794","0.8469","0.6998","0.6381","0.5986","0.7238","0.6252","0.6819","0.4771","1.1113","0.5458","0.5177","0.5962","0.5441","0.463","0.4087","0.4063","0.3937","0.3618","0.3055","0.3821","0.177","0.1736","0.1655","0.3018","0.2131","0.0988","0.1796","0.2992","0.2343","0.3675","0.1906","0.3593"
"Debt to Equity Ratio","2.1225","0.9457","0.9778","0.8835","0.911","0.884","0.8369","0.8266","0.8467","0.8244","0.7765","0.7101","0.6943","0.6693","0.6534","0.6331","0.767","0.765","0.713","0.6892","0.7294","0.7762","0.775","0.7736","0.5999","0.6027","0.6154","0.6018","0.7072","0.7799","0.7635","0.7377","0.8651","0.9518","1.1622","1.1743","1.1123","0.6182","0.6895","0.6664"
"Total Debt To Total Assets","0.5179","0.3512","0.3564","0.3122","0.3456","0.3402","0.3311","0.3118","0.3322","0.3267","0.3152","0.2911","0.3058","0.3005","0.2932","0.2771","0.3167","0.3151","0.301","0.2813","0.31","0.3208","0.3215","0.3063","0.2778","0.2757","0.279","0.2574","0.2993","0.3145","0.3133","0.2925","0.3507","0.3728","0.405","0.3848","0.394","0.2631","0.2787","0.2594"
"Interest Coverage","7.186","8.9799","9.2621","15.4755","11.9149","9.1752","9.3669","15.413","10.2132","8.0308","7.2481","16.1048","12.7097","9.76","10.0645","14.6723","10.6214","8.6519","8.1007","14.4532","10.9924","8.7194","8.4","14.1029","9.8855","8.9593","9.1066","15.1707","10.2016","7.9268","8.2439","14.1667","9.1328","6.4385","6.2708","7.7622","8.0391","6.5748","5.4527","8.5605"
"Current Ratio","0.947","0.792","0.797","0.999","1.06","1.065","1.154","1.096","0.979","1.015","1.069","1.262","1.307","1.321","1.324","1.289","1.3","0.993","1.086","1.082","1.351","1.296","1.243","1.231","1.819","1.275","1.259","1.217","1.197","1.28","1.26","1.186","1.077","1.034","0.988","0.936","0.927","1.299","1.29","1.141"
"Income Quality","1.258","1.4509","0.5121","2.3072","0.9172","1.5575","0.9247","1.9599","1.4869","1.1704","1.5825","1.6424","0.8212","1.3461","0.991","1.9318","0.9527","1.3906","0.4476","1.4092","1.1314","1.5935","0.3219","1.9976","0.5798","0.88","-0.3353","1.8974","0.8351","1.1815","-0.0828","2.0045","1.3667","2.3454","-0.244","2.5292","0.357","1.3959","0.5271","2.4454"
"Payout Ratio","0.547","0.588","0.627","0.344","0.426","0.581","0.589","0.342","0.526","0.606","0.727","0.322","0.389","0.569","0.587","0.347","0.43","0.567","0.596","0.277","0.392","0.508","0.554","0.283","0.406","0.5","0.483","0.257","0.338","0.52","0.51","0.27","0.421","0.615","0.545","0.349","0.415","0.537","0.55","0.294"
"Intangible Assets out of Total Assets","0.7316","0.4893","0.4907","0.4738","0.4803","0.4877","0.4889","0.4765","0.4851","0.4761","0.4704","0.4651","0.4708","0.4851","0.4835","0.4791","0.4833","0.5007","0.493","0.4847","0.496","0.5025","0.5031","0.5001","0.4704","0.4778","0.4857","0.4825","0.4974","0.5026","0.5111","0.5068","0.5099","0.5178","0.5053","0.4984","0.5096","0.4114","0.4113","0.39"
