"","43008.0","42916.0","42825.0","42735.0","42643.0","42551.0","42460.0","42369.0","42277.0","42185.0","42094.0","42004.0","41912.0","41820.0","41729.0","41639.0","41547.0","41455.0","41364.0","41274.0","41182.0","41090.0","40999.0","40908.0","40816.0","40724.0","40633.0","40543.0","40451.0","40359.0","40268.0","40178.0","40086.0","39994.0","39903.0","39813.0","39721.0","39629.0","39538.0","39447.0"
"Book Value per Share","7.048","6.898","6.852","6.687","6.607","6.466","6.308","6.221","6.152","6.058","6.31","6.47","6.411","6.297","6.069","5.974","5.894","5.749","5.531","5.263","5.618","5.406","5.207","4.942","4.773","4.591","4.38","4.35","4.325","4.269","4.039","4.027","3.99","3.995","3.829","3.845","3.775","3.718","3.488","3.377"
"Tangible Book Value per Share","10.093","9.877","9.635","9.233","9.448","9.343","9.151","8.746","8.607","8.52","8.21","7.969","8.001","7.695","7.299","6.995","6.941","6.717","6.558","6.125","6.48","6.25","6.136","5.707","5.594","5.363","5.171","4.98","4.983","4.89","4.647","4.489","4.503","4.473","4.385","4.39","4.405","4.261","4.099","3.888"
"FCF per Share","0.483","0.17","0.661","0.371","0.213","0.104","0.477","0.388","0.386","0.135","0.467","0.413","0.221","0.055","0.377","0.137","0.168","0.061","0.357","0.204","0.206","0.121","0.355","0.161","0.197","-0.024","0.182","0.151","0.127","0.061","0.243","0.139","0.265","0.209","0.257","0.251","0.111","0.034","0.185","0.163"
"Interest Debt per Share","1.5304","1.5414","1.2621","1.3491","1.5398","1.4884","1.2812","1.2605","1.0865","1.1333","0.4234","0.304","0.354","0.2359","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Cash per Share","0.464","0.3987","0.4644","0.3899","0.5086","0.5381","0.5213","0.4456","0.3855","0.4161","0.4091","0.3868","0.3922","0.3571","0.3001","0.1972","0.3106","0.414","0.5368","0.2685","0.6603","0.6279","0.6729","0.3986","0.3763","0.3031","0.4234","0.4873","0.5852","0.666","0.6065","0.5575","0.6522","0.5846","0.3698","0.2891","0.1754","0.2563","0.2522","0.1913"
"Debt to Equity Ratio","0.2171","0.2234","0.1842","0.2017","0.2331","0.2302","0.2031","0.2026","0.1766","0.1871","0.0671","0.047","0.0552","0.0375","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Total Debt To Total Assets","0.1516","0.1561","0.131","0.1461","0.163","0.1593","0.14","0.1441","0.1262","0.133","0.0516","0.0382","0.0442","0.0307","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Interest Coverage","87.9231","108.0","125.0588","101.3452","112.7778","139.5333","143.7857","177.0919","233.7006","283.4329","569.4693","583.7747","786.9336","1066.8866","1420.4048","3025.5","7546.72","64127.3333","5153.1176","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Current Ratio","5.356","5.472","4.899","6.242","5.37","4.356","4.4","4.461","4.543","4.194","3.308","4.218","3.97","4.427","4.893","5.873","5.535","5.951","5.44","6.302","6.587","6.546","5.715","6.582","5.562","5.733","5.407","6.694","6.305","6.551","6.341","8.22","7.194","7.73","6.389","6.591","5.703","6.529","5.496","6.392"
