"","42947.0","42855.0","42766.0","42674.0","42582.0","42490.0","42400.0","42308.0","42216.0","42124.0","42035.0","41943.0","41851.0","41759.0","41670.0","41578.0","41486.0","41394.0","41305.0","41213.0","41121.0","41029.0","40939.0","40847.0","40755.0","40663.0","40574.0","40482.0","40390.0","40298.0","40209.0","40117.0","40025.0","39933.0","39844.0","39752.0","39660.0","39568.0","39478.0","39386.0"
"Book Value per Share","61.108","58.83","62.197","61.675","60.948","58.558","61.212","60.445","59.582","69.642","51.31","50.728","49.923","48.507","49.504","49.159","47.887","48.004","48.498","47.077","47.298","46.094","47.493","47.113","46.759","45.628","45.049","46.057","45.158","44.713","44.026","43.18","42.33","41.712","41.5","27.613","33.182","32.379","32.166","33.348"
"Tangible Book Value per Share","30.371","29.308","29.759","30.845","30.377","28.396","30.262","32.206","32.301","37.778","29.335","31.316","30.948","28.332","27.049","29.194","27.539","26.94","27.813","27.383","27.589","25.653","26.184","28.271","24.004","22.173","21.794","23.067","21.805","17.97","17.242","21.572","19.705","19.436","19.311","29.517","26.474","24.887","25.361","27.371"
"FCF per Share","2.069","1.791","3.151","0.885","1.621","2.502","4.169","1.766","2.123","1.404","3.729","0.268","-0.549","1.4","3.386","0.372","0.443","1.048","2.568","1.197","1.183","1.657","3.087","0.447","-1.099","-0.612","2.775","0.098","-0.451","1.492","2.525","1.274","-0.447","1.116","2.126","-1.535","0.713","-0.411","2.188","0.182"
"Interest Debt per Share","46.0874","46.3625","43.6899","45.9671","45.9664","45.3694","44.1555","49.0076","50.1167","60.6402","21.409","23.9321","23.0852","21.3745","19.3022","21.3134","19.8347","18.8126","19.071","18.9047","18.7425","18.4835","18.2699","18.1997","14.2089","11.2428","10.9192","10.8782","10.965","7.6392","7.6453","12.2783","12.2845","12.9758","12.9818","21.6954","14.4053","14.2061","13.7387","13.7561"
"Cash per Share","1.615","1.4325","1.199","1.0462","0.9414","0.9174","1.174","1.1616","1.1164","1.2342","1.0971","1.0342","1.4669","1.4804","1.6036","1.4316","1.4861","2.3905","4.0457","1.8597","2.8204","2.0505","3.2675","4.3595","0.8959","2.7576","4.6162","4.079","4.3757","2.3805","1.0549","3.445","2.4365","3.8562","3.0389","3.0367","2.6055","3.086","5.6953","4.9923"
"Debt to Equity Ratio","0.7542","0.7881","0.7024","0.7453","0.7542","0.7748","0.7214","0.8108","0.8411","0.8707","0.4173","0.4718","0.4624","0.4407","0.3899","0.4336","0.4142","0.3919","0.3932","0.4016","0.3963","0.401","0.3847","0.3863","0.3039","0.2464","0.2424","0.2362","0.2428","0.1708","0.1737","0.2844","0.2902","0.3111","0.3128","0.7857","0.4341","0.4387","0.4271","0.4125"
"Total Debt To Total Assets","0.3342","0.3452","0.3217","0.3333","0.3332","0.3397","0.3246","0.3513","0.3579","0.3672","0.2397","0.261","0.2542","0.2446","0.2258","0.2423","0.2327","0.2234","0.2252","0.2252","0.2235","0.2271","0.2243","0.2248","0.1851","0.1566","0.1555","0.152","0.1556","0.1141","0.1152","0.173","0.1774","0.1876","0.1864","0.3519","0.2441","0.2523","0.25","0.241"
"Interest Coverage","5.5","5.0174","5.9032","7.4756","7.106","6.1901","7.3142","7.3286","6.018","-3.4","15.1905","15.7469","11.0862","12.0","14.3967","12.2195","8.9622","9.6787","10.8319","10.3808","8.089","8.6854","8.5103","10.9342","11.8174","11.7685","11.7974","12.982","10.0546","12.5203","14.8495","13.3048","8.9803","8.6397","6.2077","7.8256","6.9053","6.0844","6.7958","7.9503"
"Current Ratio","0.966","0.896","1.696","1.382","1.351","1.297","1.788","1.771","1.912","1.94","2.134","1.719","1.695","1.738","2.479","1.967","2.03","2.673","2.942","2.459","2.534","2.664","3.653","4.026","1.988","3.392","3.995","3.888","3.744","2.555","2.398","1.474","1.441","1.318","1.196","2.151","2.068","3.242","3.502","3.219"
"Income Quality","2.3998","2.3931","3.1166","0.7693","1.4053","1.7602","2.9266","1.5653","2.2507","-2.5194","2.6582","0.5812","-0.0698","2.2523","2.5261","0.56","0.6485","1.3216","2.1012","1.2292","1.5933","2.5139","3.503","0.9287","-0.5222","-0.0293","2.8398","0.3125","-0.2648","1.6741","2.3898","1.5263","-0.2636","1.6759","3.5962","-1.0","1.4229","0.0452","3.3473","0.5917"
"Payout Ratio","0.67","0.773","0.647","0.493","0.459","0.416","0.432","0.456","0.561","-0.674","0.405","0.413","0.509","0.492","0.365","0.397","0.437","0.426","0.366","0.382","0.48","0.511","0.466","0.429","0.449","0.53","0.357","0.32","0.465","0.347","0.307","0.297","0.422","0.39","0.471","5.66","0.416","0.455","0.4","0.341"
"Intangible Assets out of Total Assets","0.7797","0.7818","0.7809","0.7764","0.7798","0.7874","0.7776","0.7692","0.7694","0.7713","0.6716","0.6584","0.6593","0.6758","0.6836","0.6681","0.6769","0.6801","0.6715","0.6738","0.671","0.6847","0.6786","0.6508","0.6874","0.6911","0.6896","0.6777","0.6906","0.7316","0.7402","0.696","0.7154","0.719","0.7227","0.5212","0.5514","0.558","0.5386","0.5206"
"Selling, General and Administrative Expense of Revenue","0.2002","0.1875","0.1795","0.1897","0.1961","0.1946","0.1931","0.1876","0.1986","0.1992","0.1648","0.1703","0.1914","0.1766","0.1708","0.1733","0.1852","0.1743","0.1609","0.1579","0.1695","0.1583","0.1533","0.1563","0.1821","0.1876","0.1633","0.1742","0.1941","0.2148","0.1778","0.1822","0.1913","0.1701","0.179","0.1777","0.1965","0.2011","0.1824","0.1856"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
