"","42945.0","42854.0","42763.0","42672.0","42581.0","42490.0","42399.0","42308.0","42217.0","42126.0","42035.0","41944.0","41853.0","41762.0","41671.0","41580.0","41489.0","41398.0","41307.0","41209.0","41118.0","41027.0","40936.0","40845.0","40754.0","40663.0","40572.0","40481.0","40390.0","40299.0","40208.0","40117.0","40026.0","39935.0","39844.0","39753.0","39662.0","39571.0","39480.0","39389.0"
"Book Value per Share","24.759","23.737","22.83","21.409","20.609","19.855","18.769","17.648","19.627","9.092","8.68","7.709","7.002","6.39","5.626","4.3","8.157","7.746","7.338","6.681","6.566","6.401","5.648","5.929","6.492","6.091","5.826","5.562","5.429","4.93","5.398","4.94","4.859","4.726","4.61","4.203","4.02","3.85","3.583","3.449"
"Tangible Book Value per Share","29.498","31.418","30.094","34.214","32.594","31.407","33.108","36.507","41.107","52.012","16.177","15.549","14.303","13.501","12.507","12.157","12.226","11.75","11.35","10.707","10.03","9.845","9.055","9.252","9.421","9.039","8.814","8.778","8.347","7.662","8.144","7.634","7.423","7.156","6.998","6.592","6.407","6.079","5.998","6.02"
"FCF per Share","0.351","1.365","3.824","-0.513","0.805","0.579","2.932","-0.742","-1.335","0.406","2.349","-0.338","0.381","0.614","1.829","-0.081","0.333","0.116","1.269","-0.274","0.304","0.299","1.321","-0.066","0.163","0.402","1.245","-0.14","0.287","-0.035","1.161","0.16","0.169","0.076","1.065","-0.16","0.088","0.007","0.902","-0.272"
"Interest Debt per Share","24.3396","26.6511","26.7792","30.0447","30.9811","31.1685","31.2884","35.547","40.4891","38.004","3.3196","3.6814","3.579","3.6509","3.6993","4.5729","1.2054","1.208","1.1941","1.1475","1.1394","1.1478","1.1153","1.088","1.0856","1.0918","1.0641","1.0496","1.0473","1.02","1.0103","0.9975","0.9919","0.9869","0.9843","0.9864","0.9917","0.9966","0.9734","1.2387"
"Cash per Share","2.9292","4.8875","3.6701","3.1123","4.6388","3.9531","3.1351","4.7159","6.3169","39.4367","4.2017","1.9822","2.2614","1.8771","1.2864","0.6596","1.8482","1.7067","1.7601","0.9656","1.6374","1.6528","1.2111","1.1483","1.724","1.5212","1.2426","1.2189","1.687","1.2911","2.1587","1.2757","1.3282","1.31","1.3404","0.2897","0.424","0.3125","0.1472","0.1051"
"Debt to Equity Ratio","0.9831","1.1228","1.173","1.4034","1.5033","1.5698","1.667","2.0143","2.0629","4.1799","0.3825","0.4776","0.5112","0.5713","0.6576","1.0634","0.1478","0.1559","0.1627","0.1717","0.1735","0.1793","0.1975","0.1835","0.1672","0.1793","0.1827","0.1887","0.1929","0.2069","0.1872","0.2019","0.2041","0.2088","0.2135","0.2347","0.2467","0.2588","0.2717","0.3592"
"Total Debt To Total Assets","0.3709","0.3937","0.4026","0.4374","0.4471","0.4564","0.462","0.4996","0.504","0.7194","0.1955","0.2248","0.2365","0.2549","0.2777","0.3538","0.0928","0.0965","0.0986","0.1001","0.1057","0.1083","0.114","0.1092","0.1071","0.1119","0.112","0.1128","0.1181","0.1248","0.1168","0.1227","0.1253","0.129","0.1315","0.1393","0.1437","0.1516","0.1502","0.1894"
"Interest Coverage","5.533","5.2008","6.6047","3.0535","4.0916","4.7984","4.0706","2.2673","0.4612","1.9264","6.9779","23.5054","24.4048","28.6296","38.6778","39.2308","287.8571","360.3333","908.25","306.125","167.6364","378.2","431.7143","274.6667","218.5714","180.4444","259.1","91.4375","79.125","73.9286","167.8462","67.25","68.6154","122.0","183.5556","30.1304","32.4211","43.5625","15.6408","16.2703"
"Current Ratio","1.83","1.909","1.87","2.035","2.041","2.036","1.878","2.141","2.182","9.196","2.315","2.073","2.124","2.121","2.009","1.94","2.282","2.247","2.179","2.009","2.275","1.599","2.082","2.27","2.84","2.626","2.502","2.412","2.565","2.445","2.743","2.605","2.641","2.677","2.618","2.332","2.175","2.144","1.943","2.059"
"Income Quality","1.0458","2.1481","3.1635","-0.1457","2.1698","1.3365","3.631","-0.0562","1.7837","2.164","2.6843","0.1744","1.3753","1.4331","2.0056","0.5295","1.3713","0.9685","1.5962","0.2162","1.219","1.1585","1.9574","0.5694","1.0843","1.5475","2.1163","0.2253","1.5128","0.5629","2.6548","1.2991","1.3954","0.904","3.0095","-0.1067","1.5053","0.7913","3.0106","-0.3816"
"Payout Ratio","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Intangible Assets out of Total Assets","0.5505","0.5359","0.5475","0.5019","0.5296","0.5401","0.5111","0.4869","0.4883","0.0154","0.0475","0.0506","0.0549","0.0574","0.0611","0.0595","0.059","0.0615","0.063","0.0657","0.0692","0.071","0.0743","0.0714","0.0706","0.0735","0.0727","0.0564","0.0591","0.0622","0.0582","0.0611","0.0624","0.0643","0.0655","0.0694","0.0715","0.0753","0.0746","0.0798"
"Selling, General and Administrative Expense of Revenue","0.2288","0.2342","0.2166","0.2355","0.2312","0.2233","0.2205","0.2379","0.243","0.2371","0.2159","0.2413","0.2408","0.2323","0.2134","0.2417","0.2412","0.2355","0.217","0.2414","0.2436","0.2406","0.2223","0.2478","0.2521","0.2452","0.2256","0.2559","0.2581","0.257","0.231","0.2672","0.272","0.2646","0.2366","0.2784","0.2758","0.2728","0.2394","0.2843"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","1730500000.0","2037500000.0","1832100000.0","2208200000.0","2269400000.0","2123000000.0","1840500000.0","2466800000.0","2451400000.0","8320400000.0","1133000000.0","929600000.0","880200000.0","812500000.0","692200000.0","721000000.0","861400000.0","826800000.0","797300000.0","707500000.0","740800000.0","488400000.0","628400000.0","745400000.0","912500000.0","820800000.0","800500000.0","799900000.0","769800000.0","676600000.0","829700000.0","752100000.0","725100000.0","694800000.0","663300000.0","548800000.0","483900000.0","425300000.0","382900000.0","459900000.0"
"Tangible Asset Value","6981800000.0","7423900000.0","7104400000.0","8066900000.0","7681400000.0","7386500000.0","7773700000.0","8568800000.0","8476000000.0","10702000000.0","3326900000.0","3197200000.0","2958000000.0","2784300000.0","2602600000.0","2711200000.0","2736600000.0","2638900000.0","2578700000.0","2466000000.0","2326600000.0","2277100000.0","2155500000.0","2257700000.0","2303900000.0","2206300000.0","2207400000.0","2228800000.0","2124000000.0","2009400000.0","2156400000.0","2047200000.0","2001800000.0","1940400000.0","1902400000.0","1788400000.0","1731400000.0","1637800000.0","1654400000.0","1718800000.0"
"Net Current Asset Value","-5856900000.0","-6107600000.0","-6374100000.0","-6804900000.0","-7023100000.0","-7219200000.0","-7558400000.0","-7928800000.0","-7993400000.0","337200000.0","286900000.0","13500000.0","-18600000.0","-99100000.0","-222700000.0","-436000000.0","450800000.0","417700000.0","388800000.0","308100000.0","344900000.0","333900000.0","225400000.0","348200000.0","517100000.0","430900000.0","411800000.0","416500000.0","385900000.0","295100000.0","445100000.0","365100000.0","342300000.0","317000000.0","290700000.0","179100000.0","117400000.0","63400000.0","-10500000.0","11000000.0"
"Invested Capital","9964700000.0","10326000000.0","10453900000.0","12282700000.0","11709400000.0","11738000000.0","12288600000.0","13644200000.0","13448700000.0","9392000000.0","2283900000.0","2680100000.0","2447500000.0","2425600000.0","2418400000.0","2817100000.0","1920900000.0","1863900000.0","1773900000.0","1806900000.0","1630300000.0","1344300000.0","1551700000.0","1655900000.0","1652000000.0","1596800000.0","1629900000.0","1619300000.0","1469300000.0","1470100000.0","1376400000.0","1504000000.0","1469200000.0","1438400000.0","1395700000.0","1565500000.0","1472900000.0","1450300000.0","1476400000.0","1608300000.0"
"Average Receivables","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Average Payables","1273900000.0","1242100000.0","1185750000.0","1262850000.0","1252000000.0","887950000.0","842750000.0","902150000.0","838350000.0","481300000.0","413750000.0","535700000.0","471500000.0","419800000.0","370200000.0","473200000.0","385600000.0","355850000.0","316600000.0","385950000.0","327550000.0","297550000.0","274050000.0","327550000.0","295650000.0","267300000.0","240650000.0","282300000.0","281200000.0","233600000.0","206400000.0","249900000.0","273300000.0","206500000.0","196650000.0","248000000.0","251750000.0","195550000.0","199250000.0","243800000.0"
