"","42945.0","42854.0","42763.0","42672.0","42581.0","42490.0","42399.0","42308.0","42217.0","42126.0","42035.0","41944.0","41853.0","41762.0","41671.0","41580.0","41489.0","41398.0","41307.0","41209.0","41118.0","41027.0","40936.0","40845.0","40754.0","40663.0","40572.0","40481.0","40390.0","40299.0","40208.0","40117.0","40026.0","39935.0","39844.0","39753.0","39662.0","39571.0","39480.0","39389.0"
"Book Value per Share","26.404","26.435","24.923","23.281","22.28","20.937","22.67","21.511","20.968","20.302","19.402","18.416","17.499","16.488","15.617","14.491","13.48","12.589","12.305","11.137","10.142","9.359","9.445","8.534","7.82","7.421","6.738","5.918","5.584","5.326","5.035","4.661","4.48","4.352","4.244","4.013","3.906","3.843","10.376","19.427"
"Tangible Book Value per Share","43.63","43.6","41.026","40.904","36.907","35.204","35.052","35.065","33.016","32.377","30.843","29.848","27.659","26.438","24.952","23.967","21.806","20.857","19.941","19.426","16.47","16.929","15.463","15.135","13.347","12.647","12.228","12.011","10.205","9.738","9.526","10.715","9.477","9.888","9.857","10.823","9.292","9.25","23.03","49.421"
"FCF per Share","-1.166","1.594","3.523","-0.452","-0.681","1.787","2.508","-1.118","-0.362","0.182","2.704","-1.016","0.071","0.538","2.78","-0.988","-0.225","0.013","1.829","-0.496","-0.362","-0.196","1.817","-0.464","0.382","-0.249","1.401","-0.2","0.092","0.036","0.674","0.439","0.596","0.098","0.545","-0.349","-0.262","-0.561","1.107","-3.408"
"Interest Debt per Share","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.6755","1.132","1.7419","1.8374","2.3959","2.0572","1.8353","3.6683","9.5294"
"Cash per Share","1.4993","5.1807","6.1898","2.1341","3.1066","3.7958","5.4338","3.2803","5.0746","6.0144","6.0522","4.5803","5.642","7.1058","6.5306","3.7607","4.4837","4.5928","5.0112","3.02","3.1299","4.2618","4.0989","2.1262","2.332","1.929","1.8612","0.1414","0.271","0.1487","0.0691","0.0655","0.0634","0.0665","0.063","0.0633","0.0567","0.0698","0.1859","0.345"
"Debt to Equity Ratio","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1449","0.2527","0.4002","0.4329","0.597","0.5267","0.4776","0.3535","0.4905"
"Total Debt To Total Assets","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.063","0.1194","0.1762","0.1864","0.2214","0.2214","0.1984","0.1593","0.1928"
"Interest Coverage","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4941.2381","1571.9744","552.4904","2735.5238","804.9121","251.2955","269.7959","225.7803","273.7654","99.5574","104.0","197.7288","77.0157","33.3129","15.8698","13.3443","24.1036","8.5463","7.0935","8.835","22.2284","6.1025"
"Current Ratio","2.792","2.863","2.902","2.35","2.796","2.7","3.471","3.031","3.555","3.454","3.505","3.329","3.757","3.606","3.758","3.273","3.638","3.34","3.571","2.78","3.647","2.614","3.52","2.585","2.984","2.93","2.475","1.853","2.29","2.307","2.08","1.674","2.15","2.594","2.365","1.59","1.938","1.896","2.046","1.483"
"Income Quality","0.3875","1.3706","2.2227","1.1807","0.5855","1.8149","2.1044","0.3275","0.774","1.0201","2.8699","0.2186","0.9793","1.4752","3.2199","0.3437","0.9282","1.0241","2.5033","1.0806","0.6768","0.3598","3.0981","0.6173","2.3635","0.1905","3.5228","2.1381","2.3203","0.7186","2.8624","5.3264","9.0285","3.6498","3.7208","1.6799","6.093","-0.3315","3.6595","-4.8273"
"Payout Ratio","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.786","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Intangible Assets out of Total Assets","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Selling, General and Administrative Expense of Revenue","0.2197","0.2156","0.2001","0.2479","0.2211","0.2242","0.2114","0.2402","0.2097","0.2217","0.2011","0.2428","0.2149","0.2276","0.2046","0.2445","0.2236","0.2283","0.2029","0.2332","0.2201","0.234","0.2133","0.2445","0.2302","0.2451","0.2262","0.2663","0.2483","0.2521","0.2315","0.2633","0.243","0.2581","0.2401","0.2557","0.2484","0.2594","0.2275","0.267"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","1022217000.0","1088720000.0","1006894000.0","883825000.0","883837000.0","842683000.0","978946000.0","930214000.0","945871000.0","941537000.0","900761000.0","861031000.0","827552000.0","788071000.0","735886000.0","653688000.0","614042000.0","580548000.0","568257000.0","490550000.0","448318000.0","415649000.0","415377000.0","341119000.0","308664000.0","285662000.0","241032000.0","173979000.0","167843000.0","159775000.0","136417000.0","131835000.0","138745000.0","175012000.0","159695000.0","121424000.0","121574000.0","126495000.0","117039000.0","88778000.0"
"Tangible Asset Value","2702217000.0","2707601000.0","2551878000.0","2551201000.0","2305788000.0","2218950000.0","2230918000.0","2239998000.0","2115910000.0","2077951000.0","1983170000.0","1922759000.0","1779812000.0","1699225000.0","1602727000.0","1535347000.0","1391992000.0","1331577000.0","1275249000.0","1233246000.0","1038769000.0","1058001000.0","957217000.0","930072000.0","815848000.0","765807000.0","730488000.0","709422000.0","599325000.0","567763000.0","553635000.0","621229000.0","547957000.0","570943000.0","568932000.0","623312000.0","533667000.0","526839000.0","469413000.0","503052000.0"
"Net Current Asset Value","525627000.0","607028000.0","534577000.0","439348000.0","462231000.0","439155000.0","587141000.0","522351000.0","543964000.0","550235000.0","524694000.0","494316000.0","473922000.0","451021000.0","403064000.0","334274000.0","315257000.0","300762000.0","301017000.0","239835000.0","218622000.0","200001000.0","207719000.0","150638000.0","126456000.0","117219000.0","76434000.0","18149000.0","26578000.0","24772000.0","1747000.0","-23492000.0","-29481000.0","-34819000.0","-47256000.0","-65092000.0","-58107000.0","-40307000.0","-28966000.0","-32915000.0"
"Invested Capital","2039080000.0","1801624000.0","1637525000.0","1763453000.0","1619459000.0","1483962000.0","1488851000.0","1572470000.0","1420482000.0","1308280000.0","1234427000.0","1257988000.0","1116613000.0","940097000.0","916440000.0","1006817000.0","873037000.0","790296000.0","733707000.0","765991000.0","671980000.0","534208000.0","538624000.0","584256000.0","517695000.0","500998000.0","455946000.0","497018000.0","453260000.0","436871000.0","423261000.0","460948000.0","489070000.0","557893000.0","554328000.0","551956000.0","518933000.0","486257000.0","428489000.0","412924000.0"
"Average Receivables","61795500.0","58524000.0","76811500.0","58323500.0","50637500.0","48835000.0","58716000.0","50169000.0","43693500.0","35140000.0","49744500.0","48155000.0","36554000.0","28323500.0","44282000.0","41780000.0","31638500.0","26126500.0","33834000.0","28864500.0","26109000.0","18981000.0","24222500.0","20733000.0","15678500.0","11842500.0","17884500.0","16863000.0","12276500.0","10221500.0","15872500.0","16914000.0","16149500.0","15962500.0","19455500.0","18288500.0","16729500.0","16288000.0","17326000.0","12763500.0"
