"","42947.0","42855.0","42766.0","42674.0","42582.0","42490.0","42400.0","42308.0","42216.0","42124.0","42035.0","41943.0","41851.0","41759.0","41670.0","41578.0","41486.0","41394.0","41305.0","41213.0","41121.0","41029.0","40939.0","40847.0","40755.0","40663.0","40574.0","40482.0","40390.0","40298.0","40209.0","40117.0","40025.0","39933.0","39844.0","39752.0","39660.0","39568.0","39478.0","39386.0"
"Book Value per Share","25.395","24.28","25.408","25.152","24.614","23.913","25.449","24.788","24.486","23.7","25.223","24.5","24.07","22.607","23.543","22.534","21.861","21.281","22.85","21.965","20.768","20.23","20.846","19.496","19.568","18.589","19.318","18.116","17.491","17.536","18.53","17.471","17.141","15.875","16.637","16.672","16.931","15.979","16.201","15.572"
"Tangible Book Value per Share","61.014","60.014","59.369","61.206","58.394","57.873","57.784","58.596","56.138","56.706","57.449","58.464","56.967","56.604","57.191","58.381","55.427","55.272","54.657","55.067","51.885","51.656","50.498","50.75","49.637","48.422","46.229","47.084","43.547","42.014","40.568","40.597","39.183","37.553","37.76","38.776","38.148","38.174","37.02","37.216"
"FCF per Share","1.183","1.183","2.743","0.776","2.09","1.295","2.971","0.56","0.942","0.715","2.874","0.251","0.943","1.185","2.017","-0.295","1.018","0.594","1.765","0.326","0.923","0.912","2.222","-0.123","1.287","-0.092","2.324","-0.388","1.639","-0.39","3.027","-0.155","0.785","0.28","2.378","-0.649","1.045","0.368","1.87","-0.084"
"Interest Debt per Share","15.8388","15.3203","15.0026","16.1881","15.2753","15.9103","15.8085","16.3433","15.2297","15.5466","15.5454","17.1759","16.7034","17.1098","17.4872","18.9813","17.4573","17.2929","16.2035","17.08","16.1415","16.0241","15.6174","17.1948","16.4395","15.9182","14.0541","15.702","13.3206","12.472","10.8651","12.2963","11.6273","11.013","10.7589","11.9741","11.2961","12.1486","11.2014","11.7099"
"Cash per Share","2.1506","2.1565","2.2427","1.9226","2.469","2.4163","2.7504","2.1776","1.7855","2.4014","2.8308","2.0805","1.9146","1.8596","2.2479","2.6822","2.7505","2.6825","2.3289","2.5693","2.3449","2.3811","1.9146","2.0502","2.3335","2.688","2.0843","2.935","2.7584","2.2619","2.0791","1.5588","2.0553","1.6781","1.854","1.506","1.7498","2.0323","1.3771","1.3621"
"Debt to Equity Ratio","0.6237","0.631","0.5905","0.6436","0.6206","0.6653","0.6212","0.6593","0.622","0.656","0.6163","0.7011","0.694","0.7568","0.7428","0.8423","0.7986","0.8126","0.7091","0.7776","0.7772","0.7921","0.7492","0.882","0.8401","0.8563","0.7275","0.8668","0.7616","0.7112","0.5864","0.7038","0.6783","0.6937","0.6467","0.7182","0.6672","0.7603","0.6914","0.752"
"Total Debt To Total Assets","0.2364","0.2328","0.231","0.2417","0.24","0.2517","0.2507","0.2557","0.247","0.2502","0.2465","0.2671","0.2648","0.2731","0.2766","0.2946","0.2847","0.2823","0.2665","0.2792","0.2792","0.2771","0.2762","0.3034","0.2944","0.2989","0.2758","0.3039","0.2782","0.2698","0.2425","0.2745","0.2683","0.2663","0.2583","0.2804","0.267","0.287","0.2732","0.2864"
"Interest Coverage","8.1794","8.6271","10.2667","8.1691","10.3248","8.8239","11.4779","9.8168","10.4638","6.8292","12.4623","9.1272","11.8877","10.3024","12.4974","10.4561","11.3379","11.0524","15.7481","10.1068","11.8973","10.9476","14.5789","9.63","10.4483","10.2509","15.5979","9.6837","11.2472","10.8142","13.9444","10.502","11.3728","9.9286","11.2143","9.9907","11.0095","9.3786","11.3167","9.2179"
"Current Ratio","0.78","0.773","0.862","0.855","0.855","0.841","0.932","0.924","0.891","0.892","0.97","0.92","0.888","0.879","0.882","0.872","0.831","0.818","0.835","0.825","0.824","0.83","0.882","0.881","0.858","0.902","0.888","0.871","0.808","0.796","0.865","0.871","0.852","0.847","0.884","0.876","0.906","0.83","0.821","0.845"
"Income Quality","2.0611","1.772","3.1637","1.5534","2.3159","2.0114","2.7075","1.484","1.6276","1.3307","2.6367","0.962","1.4564","1.6529","2.2426","0.5535","1.5623","1.2933","1.7274","1.1862","1.5341","1.4522","2.1966","0.961","2.0347","0.5808","1.8788","0.6537","2.5156","0.2948","2.9023","0.8095","1.8214","1.1817","3.3716","0.0835","1.8513","1.2505","2.6902","1.1988"
"Payout Ratio","0.531","0.51","0.407","0.51","0.413","0.51","0.34","0.476","0.454","0.476","0.312","0.417","0.378","0.432","0.343","0.409","0.376","0.409","0.24","0.37","0.336","0.364","0.238","0.371","0.33","0.371","0.179","0.316","0.309","0.341","0.216","0.329","0.303","0.351","0.25","0.3","0.276","0.316","0.216","0.31"
"Intangible Assets out of Total Assets","0.0895","0.088","0.0857","0.086","0.0826","0.0843","0.0837","0.0831","0.0896","0.0873","0.089","0.091","0.097","0.0964","0.0953","0.094","0.0959","0.0976","0.1009","0.1","0.1026","0.1066","0.1068","0.1045","0.1111","0.0907","0.0927","0.0887","0.0904","0.0911","0.0946","0.0937","0.0958","0.0918","0.0934","0.0918","0.0983","0.0981","0.0971","0.0899"
"Selling, General and Administrative Expense of Revenue","0.2097","0.2094","0.2061","0.2164","0.2085","0.2078","0.2007","0.2065","0.2005","0.1974","0.1862","0.1974","0.1946","0.1918","0.188","0.1961","0.1937","0.1897","0.181","0.1954","0.192","0.1898","0.1788","0.1974","0.194","0.1931","0.1829","0.2013","0.1938","0.1949","0.1886","0.2014","0.1972","0.1978","0.1883","0.1976","0.1897","0.1922","0.1884","0.1922"
"Research and Development Expense of Revenue","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Working Capital","-16048000000.0","-16857000000.0","-9239000000.0","-10729000000.0","-9890000000.0","-11185000000.0","-4380000000.0","-5380000000.0","-7130000000.0","-7491000000.0","-1975000000.0","-5699000000.0","-7500000000.0","-8234000000.0","-8160000000.0","-9879000000.0","-12212000000.0","-13376000000.0","-11878000000.0","-13414000000.0","-12056000000.0","-11702000000.0","-7325000000.0","-8068000000.0","-9210000000.0","-6093000000.0","-6591000000.0","-8839000000.0","-12610000000.0","-13144000000.0","-7511000000.0","-7639000000.0","-8484000000.0","-8653000000.0","-6441000000.0","-7531000000.0","-5155000000.0","-10372000000.0","-10458000000.0","-9436000000.0"
"Tangible Asset Value","183529000000.0","182143000000.0","181788000000.0","189065000000.0","181547000000.0","181954000000.0","182886000000.0","188093000000.0","180821000000.0","183216000000.0","185388000000.0","188780000000.0","184004000000.0","183002000000.0","185241000000.0","190147000000.0","181689000000.0","182453000000.0","182608000000.0","185246000000.0","175580000000.0","176097000000.0","172755000000.0","174835000000.0","172340000000.0","169330000000.0","164019000000.0","170304000000.0","160951000000.0","158184000000.0","154281000000.0","156340000000.0","152460000000.0","147208000000.0","148169000000.0","152427000000.0","150495000000.0","151055000000.0","147635000000.0","150761000000.0"
"Net Current Asset Value","-65757000000.0","-66268000000.0","-60601000000.0","-62981000000.0","-60510000000.0","-61850000000.0","-55731000000.0","-57402000000.0","-58364000000.0","-58624000000.0","-54275000000.0","-57774000000.0","-61307000000.0","-64631000000.0","-62227000000.0","-64212000000.0","-64281000000.0","-66170000000.0","-61427000000.0","-63786000000.0","-64701000000.0","-65889000000.0","-62670000000.0","-64377000000.0","-65394000000.0","-62115000000.0","-57523000000.0","-59302000000.0","-57003000000.0","-54401000000.0","-49727000000.0","-51752000000.0","-51408000000.0","-50430000000.0","-47401000000.0","-47177000000.0","-48253000000.0","-51619000000.0","-50886000000.0","-51071000000.0"
"Invested Capital","151892000000.0","147902000000.0","153931000000.0","159001000000.0","153240000000.0","154097000000.0","159596000000.0","163073000000.0","158863000000.0","156064000000.0","161165000000.0","165983000000.0","164640000000.0","164385000000.0","165256000000.0","166212000000.0","157684000000.0","157130000000.0","157145000000.0","157215000000.0","153953000000.0","153628000000.0","157332000000.0","159464000000.0","156476000000.0","153385000000.0","147885000000.0","148075000000.0","134334000000.0","132135000000.0","132151000000.0","138535000000.0","132529000000.0","127402000000.0","127722000000.0","132953000000.0","133226000000.0","129956000000.0","128336000000.0","131738000000.0"
"Average Receivables","5335000000.0","5219500000.0","5729500000.0","5178000000.0","5275000000.0","5500000000.0","6201000000.0","5551500000.0","5710500000.0","5954500000.0","6727500000.0","6148500000.0","6071000000.0","6143500000.0","6722500000.0","5886500000.0","5680500000.0","5882500000.0","6352500000.0","5162000000.0","5315000000.0","5179500000.0","5513000000.0","4565500000.0","4898000000.0","4510000000.0","4616500000.0","4075000000.0","4107500000.0","3795500000.0","4024500000.0","3513000000.0","3452500000.0","3302500000.0","3773500000.0","3156000000.0","2994000000.0","3086500000.0","3241000000.0","2769500000.0"
"Average Payables","44224500000.0","44357500000.0","39960000000.0","43336500000.0","41695000000.0","42342500000.0","38448500000.0","41675500000.0","40157500000.0","41480000000.0","37912500000.0","41001500000.0","39885000000.0","41207000000.0","37747500000.0","41223500000.0","39313000000.0","41273000000.0","37344000000.0","40256500000.0","38128500000.0","39718000000.0","35142000000.0","38129500000.0","36859000000.0","36613500000.0","32063500000.0","34670000000.0","33557500000.0","33346500000.0","29650000000.0","31858000000.0","31354500000.0","32062000000.0","29596500000.0","32023500000.0","30690500000.0","31499500000.0","29414000000.0","31071000000.0"
"Average Inventory","43447500000.0","43937000000.0","43757500000.0","50264000000.0","44230000000.0","45411500000.0","44805000000.0","51103500000.0","45229000000.0","45812500000.0","44999500000.0","50587000000.0","44122000000.0","44226500000.0","44330500000.0","48580000000.0","41675500000.0","42211000000.0","42258500000.0","45913500000.0","39712500000.0","39889500000.0","38575500000.0","42699500000.0","36830000000.0","36758000000.0","34575000000.0","39594000000.0","34079000000.0","34706000000.0","33612000000.0","39272500000.0","34365000000.0","34956000000.0","34835000000.0","39975500000.0","34774500000.0","35360500000.0","34422000000.0","39033000000.0"
