"","42979.0","42888.0","42797.0","42706.0","42615.0","42524.0","42433.0","42335.0","42244.0","42153.0","42062.0","41971.0","41880.0","41789.0","41698.0","41607.0","41516.0","41425.0","41334.0","41243.0","41152.0","41061.0","40970.0","40879.0","40788.0","40697.0","40606.0","40515.0","40424.0","40333.0","40242.0","40144.0","40053.0","39962.0","39871.0","39780.0","39689.0","39598.0","39507.0","39416.0"
"Book Value per Share","16.559","15.786","15.343","14.978","14.597","14.498","14.187","14.049","13.72","13.239","13.211","13.603","13.504","13.329","13.303","13.466","13.558","13.761","13.649","13.468","13.032","12.299","12.118","11.766","11.251","10.786","10.762","10.24","9.803","9.843","9.866","9.518","8.927","9.16","8.795","8.327","8.232","7.575","6.797","8.081"
"Tangible Book Value per Share","15.535","14.407","13.752","13.872","12.997","12.557","11.999","11.737","11.129","10.401","9.991","11.231","10.544","10.174","9.847","10.019","9.609","10.934","10.757","10.834","9.972","9.361","8.819","9.351","8.761","8.449","8.284","7.83","7.796","7.738","7.561","6.345","7.071","7.212","6.817","6.555","6.135","5.647","5.06","5.558"
"FCF per Share","1.318","1.192","1.414","1.305","0.928","0.87","0.904","0.898","0.625","0.873","0.296","0.729","0.428","0.684","0.447","0.609","0.335","0.502","0.525","0.792","0.376","0.781","0.533","0.858","0.525","0.704","0.594","0.503","0.549","0.383","0.447","0.426","0.339","0.479","0.667","0.595","0.323","0.58","0.665","0.646"
"Interest Debt per Share","3.8288","3.8198","3.8092","3.8172","3.8441","3.837","3.8404","3.8268","3.8227","3.8142","3.8127","3.04","3.0258","3.0251","3.038","3.0318","3.0148","3.0308","3.0714","3.0473","3.0583","3.0449","3.0611","3.0808","3.0663","3.0388","3.016","3.0025","2.9389","2.8388","2.8493","1.9462","0.6655","0.6677","0.6676","0.6609","0.6591","0.6562","0.802","0.0"
"Cash per Share","3.5964","2.6639","2.1611","2.0401","1.5397","1.7729","1.6643","1.7588","1.6631","1.915","1.4293","2.2432","1.8122","1.6408","1.4768","1.6712","1.6248","2.4761","2.6201","2.8794","2.3528","1.918","1.6219","2.0131","1.5554","1.656","1.7855","1.4789","1.5696","2.1621","3.0323","1.9452","2.1527","2.3405","2.1915","1.6737","2.1358","2.1794","1.8405","1.6448"
"Debt to Equity Ratio","0.2312","0.242","0.2483","0.2548","0.2633","0.2647","0.2707","0.2724","0.2786","0.2881","0.2886","0.2235","0.2241","0.227","0.2284","0.2251","0.2224","0.2202","0.225","0.2263","0.2347","0.2476","0.2526","0.2618","0.2725","0.2817","0.2802","0.2932","0.2998","0.2884","0.2888","0.2045","0.0746","0.0729","0.0759","0.0794","0.0801","0.0866","0.118","0.0"
"Total Debt To Total Assets","0.1358","0.1413","0.1444","0.149","0.155","0.157","0.1611","0.1626","0.1656","0.1706","0.1727","0.1404","0.1437","0.1452","0.1473","0.1459","0.1485","0.1484","0.1506","0.1502","0.1569","0.1612","0.1656","0.1684","0.1786","0.1821","0.183","0.187","0.1918","0.1865","0.188","0.1373","0.0587","0.0577","0.0594","0.0601","0.0621","0.0641","0.0843","0.0"
"Interest Coverage","29.783","27.8501","26.4072","27.0703","21.6181","20.2052","16.8269","18.98","15.0819","11.8988","12.2237","9.8559","5.7106","8.0906","4.9115","6.2787","6.5688","6.2965","5.9592","18.3335","16.256","18.7145","17.0575","14.9013","16.6241","16.4985","17.8089","18.0387","19.1002","13.0784","22.6004","105.3726","380.1652","265.0806","257.5177","139.7269","96.6126","73.6243","164.4295","3727.6282"
"Current Ratio","2.046","1.986","1.948","2.077","2.163","2.196","2.211","2.178","2.196","2.157","2.221","1.845","1.906","1.855","1.866","2.652","2.924","3.603","3.459","3.457","3.428","3.027","3.144","3.015","3.361","3.227","3.4","3.011","3.346","3.378","3.527","2.929","4.868","5.032","4.505","3.587","3.804","3.54","3.325","3.018"
"Income Quality","1.679","1.7223","1.833","1.7407","1.9125","2.0023","1.9564","2.0409","2.0662","3.1967","2.156","4.5356","6.009","4.1517","5.3495","4.8221","2.5966","3.9081","4.9454","2.1304","1.3078","2.0021","1.6973","2.8595","1.6665","1.6969","1.4157","1.1554","1.2667","1.6896","2.0437","-7.9219","1.7397","2.0745","2.338","1.3755","1.103","1.5439","1.8201","1.7995"
"Payout Ratio","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Intangible Assets out of Total Assets","0.4488","0.4671","0.4786","0.4584","0.476","0.4861","0.4966","0.5012","0.5178","0.5349","0.5474","0.4813","0.4991","0.5116","0.5224","0.518","0.5267","0.4646","0.4724","0.466","0.4884","0.5043","0.5229","0.4888","0.4898","0.4937","0.4974","0.5123","0.4911","0.4915","0.5012","0.5523","0.3763","0.3766","0.393","0.4036","0.4222","0.4484","0.4684","0.4403"
"Selling, General and Administrative Expense of Revenue","0.3789","0.4006","0.3991","0.4001","0.4241","0.4296","0.4492","0.4405","0.4472","0.4795","0.4849","0.5053","0.5452","0.5205","0.5491","0.5471","0.5193","0.5176","0.5267","0.4453","0.4431","0.442","0.4417","0.4235","0.4335","0.4342","0.4175","0.4197","0.4094","0.4358","0.4522","0.4386","0.4457","0.4456","0.4114","0.389","0.4154","0.4019","0.388","0.3907"
"Research and Development Expense of Revenue","0.1714","0.1689","0.1695","0.1603","0.1697","0.1662","0.1715","0.1688","0.1796","0.179","0.1943","0.1991","0.2109","0.1957","0.2095","0.197","0.2097","0.201","0.208","0.1691","0.175","0.1609","0.17","0.1696","0.1787","0.1791","0.1736","0.169","0.1699","0.1774","0.203","0.182","0.1991","0.1965","0.1906","0.1673","0.1917","0.192","0.1892","0.1787"
"Working Capital","3364913000.0","3004301000.0","2801493000.0","3028139000.0","2913044000.0","2852974000.0","2703584000.0","2608336000.0","2465074000.0","2241364000.0","2183999000.0","2107893000.0","2034220000.0","1896371000.0","1830044000.0","2520281000.0","2557007000.0","3292802000.0","3108760000.0","3125314000.0","2840463000.0","2525163000.0","2390633000.0","2520672000.0","2436937000.0","2338939000.0","2365266000.0","2147962000.0","2269213000.0","2306163000.0","2276445000.0","1629071000.0","2376551000.0","2474137000.0","2232126000.0","1972504000.0","1855457000.0","1708704000.0","1556726000.0","1720441000.0"
"Tangible Asset Value","7665492000.0","7122363000.0","6802006000.0","6876367000.0","6480031000.0","6278034000.0","5988996000.0","5849584000.0","5549426000.0","5193214000.0","4982931000.0","5594205000.0","5256060000.0","5066084000.0","4893263000.0","5003063000.0","4843884000.0","5503935000.0","5363656000.0","5361934000.0","4926517000.0","4642687000.0","4356806000.0","4596440000.0","4332735000.0","4222012000.0","4176335000.0","3970520000.0","4044000000.0","4071307000.0","3963391000.0","3260260000.0","3718630000.0","3780241000.0","3573753000.0","3471908000.0","3258317000.0","3012005000.0","2839312000.0","3197933000.0"
"Net Current Asset Value","844676000.0","491295000.0","299469000.0","567363000.0","329215000.0","270392000.0","119910000.0","97000000.0","-141175000.0","-376883000.0","-447243000.0","592404000.0","517048000.0","379032000.0","307392000.0","390265000.0","486727000.0","1204590000.0","1012710000.0","1022019000.0","818853000.0","504621000.0","359249000.0","563381000.0","540396000.0","439017000.0","466181000.0","267289000.0","374244000.0","447895000.0","403570000.0","81955000.0","1723532000.0","1825065000.0","1592555000.0","1323859000.0","1249812000.0","961709000.0","699521000.0","1509154000.0"
"Invested Capital","4564016000.0","4645915000.0","4663115000.0","4945617000.0","5123284000.0","4924454000.0","4843325000.0","4666699000.0","4565414000.0","4204410000.0","4383505000.0","3496685000.0","3615739000.0","3537385000.0","3556728000.0","4156832000.0","4215513000.0","4518313000.0","4324360000.0","4173285000.0","4105401000.0","3955899000.0","3952732000.0","3870469000.0","4047649000.0","3862589000.0","3811100000.0","3675002000.0","3787099000.0","3457444000.0","2966721000.0","2416220000.0","2322103000.0","2289829000.0","2137963000.0","2172859000.0","1812391000.0","1526787000.0","1587033000.0","1399101000.0"
"Average Receivables","868676500.0","784094000.0","725023500.0","752519500.0","662360000.0","584676500.0","565817000.0","631903000.0","560942500.0","517087000.0","521467000.0","595810000.0","525370000.0","500804500.0","498154000.0","608526500.0","544540000.0","499721500.0","499006000.0","625803000.0","562995500.0","548980500.0","522782000.0","594350500.0","521935000.0","503860500.0","441965000.0","482603500.0","383178500.0","350874500.0","325312500.0","439056500.0","321732000.0","315364000.0","316076500.0","392689500.0","341665500.0","369793500.0","350182000.0","363405500.0"
"Average Payables","86885500.0","76743500.0","131595000.0","90665500.0","76633500.0","66060500.0","71688000.0","80842000.0","61807000.0","55698500.0","68089000.0","65236500.0","62430500.0","54271500.0","68616500.0","55927500.0","64758000.0","61550500.0","71412500.0","68209500.0","61841000.0","64974500.0","62421000.0","69546000.0","60850500.0","55403000.0","49465000.0","55668000.0","52440500.0","46265500.0","42802000.0","57372000.0","52335000.0","51609500.0","51717500.0","48782000.0","60314000.0","57999500.0","54443000.0","48377500.0"
"Average Inventory","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
