Date,Open,High,Low,Close,Adj Close,Volume
2016-07-01,51.130001,51.720001,51.070000,51.160000,49.647018,21400400
2016-07-05,50.830002,51.279999,50.740002,51.169998,49.656723,24806400
2016-07-06,50.779999,51.540001,50.389999,51.380001,49.860512,28167500
2016-07-07,51.419998,51.610001,51.070000,51.380001,49.860512,19580800
2016-07-08,51.730000,52.360001,51.549999,52.299999,50.753307,28391000
2016-07-11,52.500000,52.830002,52.470001,52.590000,51.034729,22269200
2016-07-12,52.939999,53.400002,52.790001,53.209999,51.636391,27317600
2016-07-13,53.560001,53.860001,53.180000,53.509998,51.927517,25356800
2016-07-14,53.840000,53.990002,53.580002,53.740002,52.150719,24545500
2016-07-15,53.950001,54.000000,53.209999,53.700001,52.111900,32024400
2016-07-18,53.700001,54.340000,53.549999,53.959999,52.364212,31433900
2016-07-19,53.709999,53.900002,52.930000,53.090000,51.519943,53336500
2016-07-20,56.150002,56.840000,55.529999,55.910000,54.256546,89893300
2016-07-21,55.980000,56.230000,55.759998,55.799999,54.149796,32776700
2016-07-22,56.080002,56.630001,55.779999,56.570000,54.897022,32157200
2016-07-25,56.470001,56.740002,56.259998,56.730000,55.052292,25610600
2016-07-26,56.520000,57.290001,56.509998,56.759998,55.081406,28079000
2016-07-27,56.610001,56.799999,56.110001,56.189999,54.528259,32095300
2016-07-28,56.000000,56.369999,55.720001,56.209999,54.547668,37550400
2016-07-29,56.259998,56.759998,56.049999,56.680000,55.003773,30558700
2016-08-01,56.599998,56.750000,56.139999,56.580002,54.906734,26003400
2016-08-02,56.849998,56.900002,56.310001,56.580002,54.906734,35122000
2016-08-03,56.680000,57.110001,56.490002,56.970001,55.285198,22075600
2016-08-04,56.799999,57.520000,56.669998,57.389999,55.692776,26466400
2016-08-05,57.650002,58.209999,57.450001,57.959999,56.245914,29335200
2016-08-08,58.060001,58.090000,57.779999,58.060001,56.342960,19473500
2016-08-09,58.169998,58.500000,58.020000,58.200001,56.478825,16920700
2016-08-10,58.160000,58.320000,57.820000,58.020000,56.304142,15756900
2016-08-11,58.029999,58.450001,58.029999,58.299999,56.575859,18133800
2016-08-12,58.029999,58.189999,57.619999,57.939999,56.226505,21655200
2016-08-15,58.009998,58.500000,57.959999,58.119999,56.401180,19283900
2016-08-16,57.610001,57.619999,57.270000,57.439999,56.088711,20523500
2016-08-17,57.540001,57.680000,57.230000,57.560001,56.205887,18856400
2016-08-18,57.419998,57.700001,57.270000,57.599998,56.244946,14214300
2016-08-19,57.430000,57.730000,57.200001,57.619999,56.264477,17271000
2016-08-22,57.599998,57.750000,57.259998,57.669998,56.313301,15221900
2016-08-23,57.900002,58.180000,57.849998,57.889999,56.528126,18732400
2016-08-24,57.799999,58.040001,57.720001,57.950001,56.586712,18151500
2016-08-25,57.880001,58.290001,57.779999,58.169998,56.801537,18552600
2016-08-26,58.279999,58.700001,57.689999,58.029999,56.664833,20971200
2016-08-29,58.180000,58.599998,58.099998,58.099998,56.733185,16217900
2016-08-30,57.980000,58.189999,57.610001,57.889999,56.528126,16930200
2016-08-31,57.650002,57.799999,57.299999,57.459999,56.108238,20860300
2016-09-01,57.009998,57.820000,57.009998,57.590000,56.235180,26075400
2016-09-02,57.669998,58.189999,57.419998,57.669998,56.313301,18900500
2016-09-06,57.779999,57.799999,57.209999,57.610001,56.254715,16278400
2016-09-07,57.470001,57.840000,57.410000,57.660000,56.303535,17493400
2016-09-08,57.630001,57.790001,57.180000,57.430000,56.078945,19972500
2016-09-09,56.790001,57.520000,56.209999,56.209999,54.887646,35113900
2016-09-12,56.000000,57.209999,55.610001,57.049999,55.707886,29303000
2016-09-13,56.500000,56.650002,56.049999,56.529999,55.200119,30130200
2016-09-14,56.389999,56.630001,56.029999,56.259998,54.936470,24062500
