Date,Open,High,Low,Close,Adj Close,Volume
2016-07-01,61.660000,62.009998,61.160000,61.259998,59.461128,14217800
2016-07-05,60.450001,60.599998,59.099998,59.549999,57.801342,23357700
2016-07-06,59.009998,60.290001,58.759998,60.189999,58.422550,20429800
2016-07-07,60.520000,61.139999,60.160000,60.580002,58.801098,13766700
2016-07-08,61.330002,62.169998,61.330002,61.830002,60.014389,16998800
2016-07-11,62.419998,62.950001,62.139999,62.270000,60.441471,13151400
2016-07-12,63.029999,63.560001,62.889999,63.200001,61.344162,16588100
2016-07-13,63.080002,63.430000,62.639999,63.160000,61.305332,18526900
2016-07-14,64.739998,64.980003,64.050003,64.120003,62.237144,28985900
2016-07-15,64.750000,64.800003,63.610001,64.180000,62.295380,17607100
2016-07-18,64.129997,64.400002,63.900002,63.959999,62.081844,10824400
2016-07-19,63.610001,64.099998,63.459999,63.860001,61.984783,9737400
2016-07-20,64.110001,64.230003,63.709999,63.930000,62.052727,10411100
2016-07-21,64.000000,64.180000,63.630001,63.689999,61.819771,9808700
2016-07-22,63.900002,64.089996,63.599998,64.040001,62.159492,8195700
2016-07-25,63.980000,64.169998,63.680000,63.869999,61.994484,8168300
2016-07-26,63.980000,64.260002,63.709999,64.129997,62.246849,8067800
2016-07-27,64.080002,64.690002,64.059998,64.330002,62.440983,11730900
2016-07-28,64.000000,64.190002,63.720001,64.099998,62.217731,10013400
2016-07-29,63.799999,64.290001,63.750000,63.970001,62.091553,13210400
2016-08-01,64.150002,64.309998,63.610001,63.799999,61.926540,11422600
2016-08-02,63.590000,64.010002,63.380001,63.650002,61.780945,13550000
2016-08-03,63.689999,64.669998,63.650002,64.660004,62.761292,13122300
2016-08-04,64.489998,64.820000,64.269997,64.559998,62.664219,9865900
2016-08-05,65.139999,66.370003,65.070000,66.300003,64.353127,20752700
2016-08-08,66.070000,66.489998,65.839996,66.099998,64.159004,11359200
2016-08-09,66.180000,66.279999,65.690002,65.870003,63.935760,10097000
2016-08-10,65.919998,66.070000,65.160004,65.279999,63.363079,11556100
2016-08-11,65.269997,65.690002,65.019997,65.459999,63.537796,8773500
2016-08-12,64.970001,65.349998,64.860001,65.320000,63.401909,7685400
2016-08-15,65.559998,65.830002,65.459999,65.720001,63.790173,8371600
2016-08-16,65.360001,65.959999,65.239998,65.709999,63.780453,10128900
2016-08-17,65.800003,65.980003,65.540001,65.889999,63.955170,11868100
2016-08-18,65.620003,65.989998,65.529999,65.949997,64.013405,9313600
2016-08-19,65.720001,65.910004,65.220001,65.860001,63.926056,9084900
2016-08-22,65.750000,65.879997,65.410004,65.800003,63.867813,9055600
2016-08-23,66.070000,66.339996,65.760002,65.769997,63.838692,8949600
2016-08-24,65.989998,66.230003,65.769997,65.949997,64.013405,10167200
2016-08-25,65.910004,66.139999,65.790001,66.070000,64.129883,9978700
2016-08-26,66.330002,66.879997,65.849998,66.220001,64.275482,14038600
2016-08-29,66.489998,67.099998,66.459999,66.949997,64.984047,13332500
2016-08-30,66.949997,67.599998,66.949997,67.500000,65.517899,13791200
2016-08-31,67.459999,67.769997,66.860001,67.500000,65.517899,14952300
2016-09-01,67.639999,67.720001,66.650002,67.209999,65.236412,12226500
2016-09-02,67.400002,67.580002,66.980003,67.489998,65.508186,13720700
2016-09-06,67.500000,67.550003,66.709999,67.440002,65.459656,16649400
2016-09-07,67.160004,67.589996,66.959999,67.160004,65.187874,10070400
2016-09-08,67.220001,67.680000,67.000000,67.250000,65.275238,11789100
2016-09-09,67.029999,67.430000,66.639999,66.650002,64.692856,19686900
2016-09-12,66.139999,67.300003,65.760002,67.059998,65.090805,16453000
2016-09-13,66.110001,66.860001,65.820000,66.529999,64.576378,18876100
2016-09-14,66.269997,67.250000,66.209999,66.400002,64.450203,12648600
2016-09-15,66.290001,66.930000,66.089996,66.639999,64.683151,12531300
2016-09-16,66.089996,66.260002,65.440002,65.820000,63.887222,25161500
2016-09-19,66.150002,66.639999,65.849998,66.190002,64.246368,12899200
2016-09-20,66.750000,66.849998,66.239998,66.459999,64.508438,10092200
2016-09-21,66.839996,67.129997,66.309998,66.839996,64.877274,14116800
2016-09-22,66.989998,67.419998,66.839996,67.389999,65.411118,12781700
2016-09-23,67.389999,67.900002,67.180000,67.250000,65.275238,13967400
2016-09-26,66.599998,66.800003,65.540001,65.779999,63.848400,16408100
2016-09-27,65.410004,66.410004,65.110001,66.360001,64.411369,13711400
2016-09-28,66.580002,66.769997,65.989998,66.709999,64.751099,11278000
2016-09-29,66.699997,67.209999,65.349998,65.650002,63.722225,18727200
2016-09-30,66.080002,67.059998,66.080002,66.589996,64.634613,21680100
2016-10-03,66.349998,66.919998,66.260002,66.510002,64.556969,14901700
2016-10-04,66.209999,67.180000,66.099998,66.599998,65.114250,17226900
2016-10-05,66.889999,68.070000,66.800003,67.690002,66.179939,16280000
2016-10-06,67.730003,67.970001,67.050003,67.870003,66.355919,17485000
2016-10-07,67.790001,68.180000,67.400002,68.110001,66.590569,18497000
2016-10-10,68.339996,69.059998,68.230003,68.639999,67.108734,12924800
2016-10-11,68.500000,68.820000,67.930000,68.309998,66.786095,15657100
2016-10-12,68.260002,68.589996,68.050003,68.129997,66.610115,11899800
2016-10-13,67.459999,67.870003,66.820000,67.739998,66.228821,17890000
2016-10-14,68.800003,69.029999,67.300003,67.519997,66.013718,24163800
2016-10-17,67.419998,67.790001,66.739998,67.169998,65.671532,14963400
2016-10-18,67.849998,68.209999,67.540001,67.699997,66.189697,11659400
2016-10-19,67.809998,68.500000,67.809998,68.349998,66.825211,12705800
2016-10-20,68.080002,68.680000,67.940002,68.260002,66.737206,14122000
2016-10-21,67.809998,68.529999,67.699997,68.489998,66.962082,12175700
2016-10-24,68.970001,69.050003,68.500000,68.870003,67.333611,10197100
2016-10-25,68.879997,68.930000,68.379997,68.800003,67.265175,9945100
2016-10-26,68.370003,69.250000,68.370003,69.129997,67.587807,9801300
2016-10-27,69.489998,69.769997,69.099998,69.230003,67.685585,14210700
2016-10-28,69.529999,69.550003,68.470001,69.110001,67.568253,12766500
2016-10-31,69.430000,69.580002,69.230003,69.260002,67.714905,14336300
2016-11-01,69.480003,69.779999,68.330002,68.970001,67.431374,15564500
2016-11-02,68.650002,68.849998,68.010002,68.680000,67.147858,12449800
2016-11-03,68.860001,69.190002,68.220001,68.379997,66.854530,10369700
2016-11-04,68.489998,68.559998,67.639999,67.760002,66.248375,13571300
2016-11-07,69.080002,69.970001,69.000000,69.879997,68.321075,16515100
2016-11-08,69.699997,70.550003,69.239998,70.029999,68.467720,17475400
2016-11-09,71.459999,74.150002,71.320000,73.250000,71.615883,50948400
2016-11-10,74.220001,77.250000,74.220001,76.650002,74.940041,56192300
2016-11-11,76.300003,76.720001,75.769997,76.690002,74.979156,27574300
2016-11-14,77.250000,80.440002,77.250000,79.510002,77.736244,45600000
2016-11-15,78.370003,79.410004,77.779999,79.360001,77.589584,28126300
2016-11-16,78.220001,78.349998,76.879997,77.400002,75.673317,25714900
2016-11-17,77.930000,78.459999,77.599998,78.019997,76.279480,19306700
2016-11-18,77.959999,78.419998,77.550003,77.709999,75.976395,19770000
2016-11-21,78.000000,78.169998,77.290001,78.050003,76.308815,11983500
2016-11-22,78.349998,78.559998,77.760002,78.529999,76.778099,14410100
2016-11-23,78.870003,79.239998,77.889999,78.860001,77.100746,13373700
2016-11-25,79.099998,79.449997,78.470001,78.830002,77.071411,6185700
2016-11-28,78.180000,78.870003,78.019997,78.320000,76.572800,13007200
2016-11-29,78.389999,79.160004,78.389999,78.919998,77.159401,14144100
2016-11-30,79.919998,80.529999,79.699997,80.169998,78.381516,25351900
2016-12-01,80.650002,82.279999,80.650002,81.790001,79.965385,23823600
2016-12-02,81.800003,81.830002,80.900002,81.599998,79.779617,16931500
2016-12-05,82.300003,83.290001,82.290001,83.260002,81.402588,18529800
2016-12-06,83.599998,83.809998,82.430000,83.690002,81.822998,16130000
2016-12-07,83.550003,84.089996,82.849998,84.070000,82.194519,18996900
2016-12-08,84.230003,85.500000,83.940002,85.120003,83.221100,20844900
2016-12-09,85.019997,85.500000,84.139999,85.489998,83.582832,14567200
2016-12-12,85.360001,85.790001,84.290001,84.730003,82.839790,14511300
2016-12-13,84.980003,85.669998,83.820000,84.760002,82.869125,16669000
2016-12-14,83.879997,86.120003,83.760002,84.730003,82.839790,22622600
2016-12-15,85.400002,86.489998,84.900002,86.000000,84.081459,19438900
2016-12-16,86.290001,86.290001,84.889999,84.940002,83.045113,22710300
2016-12-19,84.800003,85.440002,84.190002,85.430000,83.524185,21685100
2016-12-20,85.790001,86.540001,85.550003,86.529999,84.599640,14587300
2016-12-21,86.430000,86.809998,86.029999,86.750000,84.814735,11400500
2016-12-22,86.440002,87.169998,86.209999,86.889999,84.951614,13924200
2016-12-23,87.000000,87.150002,86.400002,87.050003,85.108040,10725000
2016-12-27,87.050003,87.160004,86.750000,87.129997,85.186241,6946400
2016-12-28,87.160004,87.389999,86.349998,86.500000,84.570305,9455600
2016-12-29,86.580002,86.669998,85.040001,85.889999,83.973915,14606100
2016-12-30,86.099998,86.419998,85.660004,86.290001,84.364990,13617800
2017-01-03,87.339996,87.760002,85.980003,87.230003,85.284027,20550700
2017-01-04,86.959999,87.180000,86.400002,86.910004,85.441330,15266600
2017-01-05,86.809998,87.110001,85.260002,86.110001,84.654839,14300800
2017-01-06,86.389999,86.620003,85.940002,86.120003,84.664673,12893300
2017-01-09,85.730003,86.769997,85.519997,86.180000,84.723648,12735600
2017-01-10,86.070000,86.900002,85.720001,86.430000,84.969429,13989000
2017-01-11,86.430000,87.080002,85.910004,87.080002,85.608444,14713100
2017-01-12,86.760002,87.269997,86.019997,86.239998,84.782631,21337400
2017-01-13,87.110001,88.169998,86.099998,86.699997,85.234863,28296000
2017-01-17,84.930000,85.220001,83.279999,83.550003,82.138100,29969400
2017-01-18,83.629997,84.230003,83.029999,83.940002,82.521515,21270100
2017-01-19,84.059998,84.669998,83.120003,83.300003,81.892326,16555600
2017-01-20,83.430000,83.830002,83.290001,83.669998,82.256065,18436800
2017-01-23,83.300003,84.000000,83.209999,83.709999,82.295395,12179200
2017-01-24,83.919998,85.000000,83.559998,84.720001,83.288330,15175300
2017-01-25,85.839996,86.169998,85.169998,86.029999,84.576187,17551000
2017-01-26,85.949997,86.949997,85.949997,86.750000,85.284027,15962800
2017-01-27,86.660004,86.980003,86.269997,86.930000,85.460983,12535400
2017-01-30,86.190002,86.500000,85.320000,86.029999,84.576187,13661900
2017-01-31,85.599998,86.150002,84.089996,84.629997,83.199844,15655100
2017-02-01,85.540001,86.099998,84.680000,84.949997,83.514435,15430900
2017-02-02,84.339996,84.910004,84.160004,84.589996,83.160515,11081400
2017-02-03,86.190002,87.309998,85.870003,87.180000,85.706757,17885200
2017-02-06,86.790001,87.449997,86.610001,86.769997,85.303680,11828400
2017-02-07,87.139999,87.400002,86.480003,86.720001,85.254532,9392800
2017-02-08,86.180000,86.309998,85.370003,85.959999,84.507370,13970900
2017-02-09,85.959999,87.330002,85.959999,87.199997,85.726418,13749100
2017-02-10,87.480003,87.480003,86.889999,87.000000,85.529793,10992500
2017-02-13,87.440002,88.739998,87.430000,88.150002,86.660362,18739100
2017-02-14,88.300003,89.699997,88.110001,89.559998,88.046532,17784700
