"date","close","volume","open","high","low"
"15:04","115.78","859,017","114.99","115.87","114.56"
"2017/10/19","114.6200","1035326.0000","113.9500","114.6500","113.2900"
"2017/10/18","113.9300","1406215.0000","113.6900","114.4700","113.5500"
"2017/10/17","113.7200","1369551.0000","114.1000","114.1300","113.2400"
"2017/10/16","114.5800","1060995.0000","113.9100","114.7200","113.6600"
"2017/10/13","113.8600","1238812.0000","114.1800","114.4000","112.2400"
"2017/10/12","113.5900","1156085.0000","112.9900","113.6400","112.9100"
"2017/10/11","113.0900","1655750.0000","114.2600","114.3900","112.4100"
"2017/10/10","114.1100","1010887.0000","113.6200","114.1400","113.1900"
"2017/10/09","113.5700","1884342.0000","113.4500","114.0600","113.1600"
"2017/10/06","113.4800","1674522.0000","113.5100","113.7300","112.5900"
"2017/10/05","113.5700","1908950.0000","111.9200","113.6300","111.4800"
"2017/10/04","111.4000","1904378.0000","110.6500","111.4400","109.7000"
"2017/10/03","110.7100","1843482.0000","109.6600","110.9800","109.3500"
"2017/10/02","109.3200","3536242.0000","109.2200","109.5000","108.5300"
"2017/09/29","109.3200","1221200.0000","109.1100","109.7400","109.0000"
"2017/09/28","109.0200","1939350.0000","109.1300","109.5100","108.0470"
"2017/09/27","109.6400","3848773.0000","108.5300","109.9400","108.1280"
"2017/09/26","108.2700","1540137.0000","109.1500","109.5200","108.2300"
"2017/09/25","108.8200","5069448.0000","107.9100","108.9000","107.4200"
"2017/09/22","108.1600","1804401.0000","106.4300","108.5500","106.2900"
"2017/09/21","106.7900","1509608.0000","107.0800","107.3700","106.7100"
"2017/09/20","106.8300","2471870.0000","107.6300","107.9400","106.3200"
"2017/09/19","107.4800","1784451.0000","106.9500","107.7100","106.7000"
"2017/09/18","106.5500","3541715.0000","106.8300","106.9600","106.2500"
"2017/09/15","106.7800","3116724.0000","106.8900","107.7900","106.2500"
"2017/09/14","106.7900","1924494.0000","106.6400","107.2300","106.3300"
"2017/09/13","107.2000","1905546.0000","107.8800","107.9700","107.1600"
"2017/09/12","107.9200","3076302.0000","107.0500","108.6900","106.3600"
"2017/09/11","107.5000","5674472.0000","108.8300","109.0000","106.8500"
"2017/09/08","108.4100","3124962.0000","108.7700","109.4400","107.9100"
"2017/09/07","108.9200","3920520.0000","108.4100","109.4900","108.1200"
"2017/09/06","108.0500","5172921.0000","107.0500","109.1250","106.6200"
