"date","close","volume","open","high","low"
"15:21","74.87","1,543,971","74.17","75.13","73.90"
"2017/10/19","73.7700","2676283.0000","72.4900","73.8000","72.2500"
"2017/10/18","72.6000","2842486.0000","72.6700","72.8500","72.4900"
"2017/10/17","72.7000","1918695.0000","72.7000","72.9950","72.4800"
"2017/10/16","72.7100","3032088.0000","72.9000","72.9200","72.4150"
"2017/10/13","72.6900","2617280.0000","73.0200","73.1700","72.5700"
"2017/10/12","72.9300","2750582.0000","72.5600","73.2500","72.3400"
"2017/10/11","72.8600","1850346.0000","72.8800","73.3200","72.6200"
"2017/10/10","73.4200","1655890.0000","73.5600","73.5900","73.0700"
"2017/10/09","73.3000","2041679.0000","73.5000","73.7300","72.8600"
"2017/10/06","73.2800","3993691.0000","74.1200","74.2087","72.9200"
"2017/10/05","74.7300","1664682.0000","74.7000","74.7900","73.6800"
"2017/10/04","74.3600","2108713.0000","74.2500","74.6600","73.5300"
"2017/10/03","73.7600","1786301.0000","73.2500","74.1900","72.9300"
"2017/10/02","72.9200","969275.0000","72.2400","72.9800","72.1700"
"2017/09/29","72.3400","1139342.0000","72.5000","73.0100","72.2400"
"2017/09/28","72.3700","1120261.0000","71.9300","72.6500","71.5000"
"2017/09/27","72.6900","1683783.0000","71.9900","73.2900","71.9800"
"2017/09/26","71.8700","997762.0000","72.2700","72.4100","71.8000"
"2017/09/25","72.0500","1802962.0000","71.3700","72.2200","71.2400"
"2017/09/22","71.4200","1136938.0000","70.4800","71.5000","70.4800"
"2017/09/21","70.7100","1214968.0000","71.0000","71.3700","70.6800"
"2017/09/20","70.8400","1732592.0000","70.5100","71.2800","70.4000"
"2017/09/19","70.9000","1338735.0000","70.6700","71.0100","70.3100"
"2017/09/18","70.8600","2210846.0000","70.0000","71.3600","69.8800"
"2017/09/15","69.9200","2122249.0000","69.2400","69.9800","68.7200"
"2017/09/14","69.2200","1306825.0000","68.7500","69.4800","68.7300"
"2017/09/13","69.1200","1186719.0000","68.5800","69.1950","68.4100"
"2017/09/12","68.7400","1305951.0000","67.7200","68.8400","67.5800"
"2017/09/11","67.7000","1430706.0000","67.8400","68.1000","67.4700"
"2017/09/08","67.6000","1670136.0000","66.7500","67.8200","66.3700"
"2017/09/07","66.8300","2341828.0000","65.5200","66.9100","65.3100"
"2017/09/06","65.2400","2371743.0000","65.5700","65.9758","65.0800"
"2017/09/05","65.2900","1605543.0000","65.8100","65.8400","64.9500"
"2017/09/01","65.8600","962679.0000","66.5500","66.5500","65.8500"
"2017/08/31","66.3300","1163548.0000","66.3400","66.5300","66.0000"
"2017/08/30","66.0800","1402990.0000","65.1100","66.1150","64.7600"
"2017/08/29","65.1600","1671773.0000","64.2000","65.2400","64.1250"
"2017/08/28","64.4000","1119734.0000","64.4500","64.7200","64.1600"
"2017/08/25","64.0100","954425.0000","64.2100","64.5400","63.8600"
"2017/08/24","63.8200","1215406.0000","64.1000","64.2900","63.7300"
"2017/08/23","64.0100","1098371.0000","64.0400","64.2900","63.8200"
"2017/08/22","64.4500","1633744.0000","63.5300","64.5000","63.3000"
