"date","close","volume","open","high","low"
"15:01","154.91","917,347","154.47","155.12","153.83"
"2017/10/19","153.4800","876202.0000","153.2900","153.7500","152.6700"
"2017/10/18","153.7600","785481.0000","153.2400","154.3900","152.7350"
"2017/10/17","153.0700","725905.0000","153.0400","153.3900","152.6500"
"2017/10/16","153.4100","534382.0000","153.4700","153.8000","153.0200"
"2017/10/13","152.8200","702436.0000","154.0000","154.3775","152.6800"
"2017/10/12","153.2300","828074.0000","151.2600","153.3500","151.0450"
"2017/10/11","151.4400","974282.0000","151.6200","151.6500","150.8700"
"2017/10/10","151.6200","930235.0000","152.5000","152.5000","151.3800"
"2017/10/09","151.7000","750968.0000","152.1000","152.2500","151.2600"
"2017/10/06","151.6300","800985.0000","151.1000","151.6800","150.7300"
"2017/10/05","151.5000","1336278.0000","150.0800","152.6200","149.8200"
"2017/10/04","150.0100","1376144.0000","149.7800","150.3400","149.4700"
"2017/10/03","149.7900","1586596.0000","150.2100","150.8700","149.5800"
"2017/10/02","150.1600","1180937.0000","148.1800","150.1600","147.9700"
"2017/09/29","147.9600","1002675.0000","146.9500","148.0500","146.6200"
"2017/09/28","147.2000","697765.0000","146.9000","147.6000","146.4300"
"2017/09/27","147.7600","931625.0000","147.6300","148.1100","146.8700"
"2017/09/26","147.0900","617914.0000","147.3200","147.6300","146.8100"
"2017/09/25","147.0700","1112138.0000","147.3400","147.5573","146.0700"
"2017/09/22","147.4000","793232.0000","147.3500","147.9200","147.1400"
"2017/09/21","147.3400","825741.0000","147.7600","148.1000","147.2800"
"2017/09/20","147.7600","932035.0000","148.1300","148.2800","147.2701"
"2017/09/19","148.0000","1025662.0000","147.1000","148.1000","146.9000"
"2017/09/18","146.9400","711990.0000","145.9800","147.0400","145.6200"
"2017/09/15","145.6400","1903313.0000","144.9700","145.8300","143.8900"
"2017/09/14","145.0700","1901212.0000","142.7800","145.4700","142.3000"
"2017/09/13","143.0000","753233.0000","142.4900","143.2000","142.1400"
"2017/09/12","142.8500","811306.0000","141.8100","142.8600","141.3500"
"2017/09/11","141.5200","1125334.0000","140.8700","141.5300","140.3900"
"2017/09/08","140.0400","1302881.0000","137.8400","140.4100","137.8400"
"2017/09/07","138.1300","1219436.0000","137.2500","138.7100","136.6700"
"2017/09/06","136.9000","1097333.0000","137.1500","137.4000","136.5801"
"2017/09/05","136.4500","1070126.0000","137.3200","137.7950","136.0400"
"2017/09/01","137.7200","706658.0000","138.0000","138.6600","137.5900"
"2017/08/31","137.5100","867743.0000","137.4100","137.7700","136.9700"
"2017/08/30","136.9400","1016927.0000","136.7500","137.2200","136.3000"
"2017/08/29","136.8500","912060.0000","135.8700","137.0900","135.2018"
"2017/08/28","136.5300","591724.0000","137.1100","137.4900","136.2000"
"2017/08/25","136.8100","621712.0000","136.7100","137.3800","136.4400"
"2017/08/24","135.8700","740922.0000","136.7500","136.9100","135.7000"
"2017/08/23","136.4800","728984.0000","137.1900","137.4700","136.4400"
"2017/08/22","137.8700","918856.0000","136.1700","138.0800","135.9500"
"2017/08/21","135.6000","1142992.0000","135.6000","136.0350","135.0700"
"2017/08/18","135.6700","1123577.0000","135.9800","137.5100","135.5400"
"2017/08/17","136.1900","1611099.0000","138.5500","138.9500","136.1300"
"2017/08/16","140.0300","1091444.0000","139.5300","140.1900","138.9000"
"2017/08/15","139.0900","1165032.0000","139.0600","139.7100","138.9900"
"2017/08/14","139.0500","777777.0000","139.5600","139.8800","138.8600"
"2017/08/11","138.3600","963207.0000","138.1200","138.9200","137.8000"
"2017/08/10","137.4700","2062115.0000","140.5400","140.8500","137.3500"
"2017/08/09","140.7300","1306609.0000","141.2500","141.7800","140.2900"
"2017/08/08","141.3400","1009569.0000","141.9500","141.9500","140.9300"
"2017/08/07","141.6700","1335642.0000","141.6800","142.5100","140.8400"
"2017/08/04","142.8800","1223323.0000","141.6000","143.0600","141.3808"
"2017/08/03","141.4300","1419635.0000","141.8000","141.8400","140.1700"
"2017/08/02","141.7700","1484821.0000","140.0700","141.7700","140.0700"
"2017/08/01","139.9100","1617825.0000","141.1000","141.3400","139.5600"
"2017/07/31","140.7100","1184718.0000","141.2100","141.7200","140.5600"
"2017/07/28","140.8300","1305747.0000","140.6900","141.0700","139.9050"
"2017/07/27","140.8200","1394608.0000","140.3700","140.8500","139.5100"
"2017/07/26","140.0700","1307266.0000","141.7100","141.8300","139.9900"
"2017/07/25","141.6500","2068010.0000","143.0000","143.5700","140.5801"
"2017/07/24","141.9800","3224829.0000","143.4500","143.8700","140.0200"
"2017/07/21","147.2900","1642737.0000","146.5200","147.8900","145.9300"
"2017/07/20","147.1200","1169521.0000","147.4600","147.7200","146.5300"
"2017/07/19","147.6800","940800.0000","146.9500","147.7200","146.4400"
"2017/07/18","146.6400","907751.0000","145.9700","146.7900","145.6510"
"2017/07/17","146.2100","801700.0000","145.4300","146.7100","144.9600"
"2017/07/14","145.7000","911065.0000","144.9600","145.9600","144.7300"
"2017/07/13","144.7000","1158039.0000","146.1000","146.1200","144.5000"
"2017/07/12","146.2400","754328.0000","146.7800","147.5100","146.0200"
"2017/07/11","145.8200","1085499.0000","146.2100","146.5350","144.7100"
"2017/07/10","146.2400","1089279.0000","145.6200","147.2300","145.6200"
"2017/07/07","146.0600","961733.0000","144.7000","146.9800","144.5300"
"2017/07/06","144.3500","836937.0000","145.0300","145.6510","144.0500"
"2017/07/05","145.4800","1079230.0000","144.3900","145.7600","144.1500"
"2017/07/03","144.1100","469533.0000","144.2000","144.8100","143.7000"
"2017/06/30","143.2500","1231748.0000","142.0400","143.9300","142.0400"
"2017/06/29","141.6200","1049679.0000","143.6700","143.8000","141.0900"
"2017/06/28","143.6300","773913.0000","142.7600","144.2300","142.2800"
"2017/06/27","142.2700","1702214.0000","144.7100","145.4399","142.1600"
