"date","close","volume","open","high","low"
"15:01","150.35","718,867","149.92","150.49","148.89"
"2017/10/19","149.3200","869003.0000","148.8200","149.3300","148.0500"
"2017/10/18","148.6400","866723.0000","149.0000","150.0000","148.4600"
"2017/10/17","148.7900","1249035.0000","147.0000","148.9700","146.6500"
"2017/10/16","147.2900","950518.0000","146.4600","147.5800","146.2600"
"2017/10/13","146.6900","667239.0000","146.4600","146.7800","146.1000"
"2017/10/12","146.5600","813923.0000","146.1500","146.8600","145.7750"
"2017/10/11","146.4100","1394433.0000","145.4900","146.6000","144.9100"
"2017/10/10","144.6900","1714886.0000","145.7300","146.5500","143.5500"
"2017/10/09","145.9300","1472739.0000","148.6600","149.0600","145.5200"
"2017/10/06","149.0000","1127548.0000","148.1600","149.2300","147.9200"
"2017/10/05","148.3100","1686179.0000","145.9600","148.3500","145.5000"
"2017/10/04","145.9700","1177467.0000","143.8800","146.4180","143.8600"
"2017/10/03","143.6300","1105398.0000","143.8000","144.4700","143.4300"
"2017/10/02","143.5100","1053833.0000","142.4200","143.6100","141.6800"
"2017/09/29","142.0200","1200649.0000","140.4100","142.0800","140.2100"
"2017/09/28","140.2200","686181.0000","140.8300","141.0000","139.5100"
"2017/09/27","140.9700","738315.0000","141.3000","141.5000","139.7360"
"2017/09/26","141.0800","848354.0000","140.7900","141.5200","140.2800"
"2017/09/25","140.1400","917166.0000","140.8900","141.3300","138.9429"
"2017/09/22","140.8900","705705.0000","141.0100","141.1850","140.2700"
"2017/09/21","140.6700","826862.0000","142.3000","142.6400","140.6400"
"2017/09/20","142.7100","655503.0000","143.4600","143.7100","141.7000"
"2017/09/19","143.0400","818150.0000","144.9500","144.9500","142.9000"
"2017/09/18","144.5300","810761.0000","144.1500","144.8300","143.7700"
"2017/09/15","143.8800","3142082.0000","144.7200","145.0400","143.3100"
"2017/09/14","144.4900","1570128.0000","142.7900","144.9300","142.7600"
"2017/09/13","143.0300","1423569.0000","143.5000","144.1600","142.7200"
"2017/09/12","143.5300","802598.0000","143.6900","143.8200","142.7400"
"2017/09/11","143.6900","1043632.0000","143.2100","143.6900","142.4300"
"2017/09/08","142.5000","863772.0000","142.2300","143.0650","142.2200"
"2017/09/07","142.2200","746778.0000","141.3300","142.5600","140.9956"
"2017/09/06","141.1200","1066690.0000","141.9000","141.9100","139.5100"
"2017/09/05","141.6100","1642638.0000","140.4700","142.2600","140.4500"
"2017/09/01","141.0900","932343.0000","141.5400","141.7900","140.1950"
"2017/08/31","141.3700","1305903.0000","139.3300","141.5900","139.3300"
"2017/08/30","139.3300","790030.0000","139.2000","139.7550","138.5600"
"2017/08/29","139.4100","786037.0000","139.0000","139.5700","138.7500"
"2017/08/28","139.5700","1190610.0000","140.6000","140.6000","139.1000"
"2017/08/25","139.8800","1397244.0000","139.9400","140.3350","139.3400"
"2017/08/24","138.7700","1339958.0000","138.5000","138.9900","138.1400"
"2017/08/23","138.3600","4312912.0000","141.0000","141.4300","137.7000"
"2017/08/22","145.5100","1491759.0000","145.2200","146.6900","144.9600"
"2017/08/21","145.1300","1070314.0000","144.2500","145.2700","143.8300"
"2017/08/18","144.2900","1657590.0000","144.9200","145.4400","144.0801"
"2017/08/17","145.3600","709412.0000","147.3500","147.4300","145.3300"
"2017/08/16","147.4100","876022.0000","147.8600","148.0400","147.1700"
"2017/08/15","147.4400","1429538.0000","146.2900","147.8299","146.2200"
"2017/08/14","146.0000","1104546.0000","144.9800","146.2800","144.7100"
"2017/08/11","144.1800","847631.0000","144.5200","144.7950","143.5400"
"2017/08/10","143.9100","768154.0000","144.8200","145.0800","143.8100"
"2017/08/09","145.1800","1080989.0000","146.2500","146.2500","144.8800"
"2017/08/08","146.1400","644974.0000","146.4800","146.7300","145.8600"
"2017/08/07","146.7300","674943.0000","146.5900","146.7600","146.1000"
"2017/08/04","146.5300","638405.0000","147.0900","147.0900","145.8900"
"2017/08/03","146.3700","761066.0000","144.5200","146.4200","144.2900"
"2017/08/02","145.1400","1239305.0000","147.6900","147.9000","144.6800"
"2017/08/01","147.8700","1180503.0000","147.5800","148.8400","146.8600"
"2017/07/31","147.1000","1455661.0000","147.9100","147.9100","146.5800"
"2017/07/28","147.8000","1927066.0000","144.8500","147.9100","144.8500"
"2017/07/27","144.0500","1465718.0000","145.7800","145.9900","142.9700"
"2017/07/26","145.7500","1107814.0000","146.0400","146.2400","144.8500"
"2017/07/25","146.0600","962461.0000","147.4900","147.4900","145.5400"
"2017/07/24","146.8400","869450.0000","146.2500","147.0300","145.3000"
"2017/07/21","146.1900","1158620.0000","147.4300","148.1500","145.9100"
"2017/07/20","147.4000","995266.0000","146.3600","147.7800","146.3400"
"2017/07/19","146.2200","733305.0000","145.5400","146.4500","145.3800"
"2017/07/18","145.3700","922502.0000","144.6000","145.5700","144.0000"
"2017/07/17","144.8100","702789.0000","145.4500","145.7800","144.4400"
"2017/07/14","145.4000","901770.0000","143.2900","145.9900","143.2900"
"2017/07/13","143.2000","1132501.0000","144.3600","144.4250","142.9100"
"2017/07/12","144.3600","1884829.0000","141.0300","145.1000","140.8800"
"2017/07/11","140.5000","1006891.0000","140.6100","141.0600","140.2600"
"2017/07/10","140.5600","831077.0000","140.8600","141.2200","140.4300"
"2017/07/07","141.1200","1212195.0000","139.7800","141.2100","139.3600"
"2017/07/06","139.2700","1182427.0000","139.1500","139.4550","138.0000"
"2017/07/05","139.7400","1040930.0000","138.5600","139.9800","138.1900"
"2017/07/03","138.2200","487567.0000","139.2300","139.4300","138.0900"
"2017/06/30","138.7800","1081938.0000","138.9700","139.7100","138.7800"
"2017/06/29","138.8100","1270422.0000","140.0000","140.2100","137.7700"
"2017/06/28","139.8000","700908.0000","139.9500","140.1900","139.4800"
"2017/06/27","139.5900","804614.0000","139.9100","140.5450","139.2350"
"2017/06/26","139.9100","702872.0000","141.1700","141.7200","139.8000"
"2017/06/23","141.1200","1161183.0000","141.1900","141.9900","140.6800"
"2017/06/22","141.2200","1253514.0000","140.4500","141.4000","140.3400"
"2017/06/21","140.8000","1458170.0000","141.4500","141.9800","140.4100"
"2017/06/20","140.9800","1053608.0000","141.4400","142.3200","140.8200"
"2017/06/19","141.3800","1307098.0000","142.6500","143.1700","140.8700"
"2017/06/16","142.2400","1583290.0000","141.5000","142.3600","140.8300"
"2017/06/15","141.2300","1038209.0000","141.0800","141.4700","139.7600"
"2017/06/14","141.8900","1144310.0000","141.7500","142.6600","141.2200"
"2017/06/13","141.1800","1002296.0000","141.0600","141.8100","139.8800"
"2017/06/12","140.6200","1657399.0000","141.5800","141.7650","138.2000"
"2017/06/09","141.8700","1194653.0000","142.6000","143.0000","141.2200"
"2017/06/08","142.4300","1678949.0000","144.2200","144.6200","141.5300"
"2017/06/07","144.4400","685521.0000","144.6000","145.0100","143.5300"
"2017/06/06","144.0500","777761.0000","143.7500","144.6600","143.7500"
"2017/06/05","144.2200","1098942.0000","144.7000","144.7900","143.7700"
"2017/06/02","144.4800","1470321.0000","145.2600","145.6200","144.0500"
"2017/06/01","144.7000","971557.0000","142.8000","144.7000","142.4400"
"2017/05/31","142.9600","1765194.0000","142.5600","143.2000","141.9700"
"2017/05/30","141.9800","779251.0000","140.9900","142.0500","140.8500"
"2017/05/26","141.2700","827470.0000","140.9700","141.5900","140.3955"
"2017/05/25","140.8500","1201902.0000","140.2600","141.2050","139.7700"
"2017/05/24","139.9900","1123006.0000","139.9600","140.3400","139.8300"
"2017/05/23","139.9000","1446576.0000","138.7000","140.3000","138.6400"
"2017/05/22","138.6400","1474972.0000","136.8200","139.2100","136.8200"
"2017/05/19","136.8100","1339405.0000","135.1000","136.8300","134.7900"
"2017/05/18","134.8400","981374.0000","133.5400","135.6300","132.4400"
"2017/05/17","133.5400","936840.0000","134.0600","134.9900","133.4800"
"2017/05/16","134.7700","1109387.0000","135.8200","136.6900","134.3600"
"2017/05/15","136.0300","768495.0000","134.8100","136.1600","134.1700"
"2017/05/12","134.8200","654844.0000","134.6300","135.1130","134.3300"
"2017/05/11","134.8400","822795.0000","133.8900","135.0800","133.3300"
"2017/05/10","134.0400","1653325.0000","134.5900","134.6600","133.5100"
"2017/05/09","134.8700","927098.0000","134.8100","135.4600","134.4950"
"2017/05/08","134.8500","747589.0000","135.7900","136.0000","134.6000"
"2017/05/05","135.9600","710565.0000","135.4300","136.0000","134.7700"
"2017/05/04","134.9800","1038367.0000","135.6400","135.6500","134.7900"
"2017/05/03","135.7100","733975.0000","136.0000","136.2700","135.0200"
"2017/05/02","136.1700","1271401.0000","136.0200","136.7886","135.5000"
"2017/05/01","135.7700","852066.0000","136.4300","136.7100","135.4100"
"2017/04/28","136.3700","1533394.0000","135.1000","136.4700","135.1000"
"2017/04/27","135.3700","995341.0000","136.3700","136.6000","135.2600"
"2017/04/26","136.1900","2316841.0000","134.6500","136.4100","131.6700"
"2017/04/25","135.5900","1481705.0000","134.9300","136.0400","134.4600"
"2017/04/24","134.4500","1300338.0000","133.9600","134.7900","133.7300"
"2017/04/21","132.9400","943088.0000","132.6000","133.4300","132.2700"
